id.plot,id.site,name.plant,name.plant.agg,target.species,target.species.agg,cf,TaxonRank,IsChildTaxonOf,cover,r.all.diagnostic,ffh.lrt,calth.btt,rlg,funct.group
N_GUT_A4,N_GUT,Crepis capillaris,Crepis capillaris,1,1,yes,SPE,Crepis,0.1,0,1,0,*,herb
N_GUT_A4,N_GUT,Cynosurus cristatus,Cynosurus cristatus,1,1,no,SPE,Cynosurus,0.1,1,1,0,*,grass
N_GUT_A4,N_GUT,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,no,SPE,Festuca pratensis s. l.,0.5,0,1,0,NA,grass
N_GUT_A4,N_GUT,Festuca rubra,Festuca rubra agg.,1,1,no,SPE,Festuca rubra agg.,20,1,1,0,*,grass
N_GUT_A4,N_GUT,Galium mollugo agg.,Galium mollugo agg.,0,1,no,AGG,Galium,10,0,0,0,*,herb
N_GUT_A4,N_GUT,Geranium pusillum,Geranium pusillum,0,0,no,SPE,Geranium,0.1,0,0,0,*,herb
N_GUT_A4,N_GUT,Heracleum sphondylium,Heracleum sphondylium,1,1,no,SPE,Heracleum,0.5,0,1,0,*,herb
N_GUT_A4,N_GUT,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,0.5,1,1,0,*,grass
N_GUT_A4,N_GUT,Lathyrus pratensis,Lathyrus pratensis,1,1,no,SPE,Lathyrus,0.5,1,1,0,*,legume
N_GUT_A4,N_GUT,Lolium perenne,Lolium perenne,1,1,no,SPE,Lolium,0.5,1,0,0,*,grass
N_GUT_A4,N_GUT,Lotus pedunculatus,Lotus pedunculatus,1,1,no,SPE,Lotus,0.5,1,1,1,*,legume
N_GUT_A4,N_GUT,Lychnis flos-cuculi,Lychnis flos-cuculi,1,1,no,SPE,Lychnis (nom. rej. sub Silene),2,1,1,1,*,herb
N_GUT_A4,N_GUT,Phleum pratense agg.,Phleum pratense agg.,1,1,no,AGG,Phleum,0.5,1,1,0,*,grass
N_GUT_A4,N_GUT,Plantago lanceolata,Plantago lanceolata,1,1,no,SPE,Plantago,20,1,1,0,*,herb
N_GUT_A4,N_GUT,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,10,1,1,0,*,grass
N_GUT_A4,N_GUT,Prunella vulgaris,Prunella vulgaris,1,1,no,SPE,Prunella,4,0,1,0,*,herb
N_GUT_A4,N_GUT,Ranunculus acris,Ranunculus acris agg.,1,1,no,SPE,Ranunculus acris agg.,2,1,1,0,*,herb
N_GUT_A4,N_GUT,Ranunculus repens,Ranunculus repens,1,1,no,SPE,Ranunculus,0.5,1,1,0,*,herb
N_GUT_A4,N_GUT,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,0.5,1,1,0,*,herb
N_GUT_A4,N_GUT,Rumex crispus,Rumex crispus,1,1,no,SPE,Rumex,0.5,1,0,0,*,herb
N_GUT_A4,N_GUT,Silene latifolia subsp. alba,Silene latifolia subsp. alba,0,0,no,SSP,Silene latifolia,0.5,0,0,0,*,herb
N_GUT_A4,N_GUT,Silene vulgaris,Silene vulgaris,1,1,no,SPE,Silene,0.5,0,1,0,*,herb
N_GUT_A4,N_GUT,Stellaria graminea,Stellaria graminea,1,1,no,SPE,Stellaria,0.5,1,1,0,*,herb
N_GUT_A4,N_GUT,Trifolium pratense,Trifolium pratense,1,1,no,SPE,Trifolium,10,1,1,0,*,legume
N_GUT_A4,N_GUT,Trifolium repens,Trifolium repens,1,1,no,SPE,Trifolium,37.5,1,1,0,*,legume
N_GUT_A4,N_GUT,Veronica arvensis,Veronica arvensis,1,1,no,SPE,Veronica,0.1,0,1,0,*,herb
N_GUT_A4,N_GUT,Vicia cracca,Vicia cracca agg.,1,1,no,SPE,Vicia cracca agg.,0.5,1,1,0,*,legume
N_GUT_T,N_GUT,Bromus sterilis,Bromus sterilis,0,0,no,SPE,Bromus,NA,0,0,0,*,grass
N_GUT_T,N_GUT,Ficaria verna s. l.,Ficaria verna s. l.,0,0,no,AGG,Ficaria,NA,0,0,0,NA,herb
N_GUT_T,N_GUT,Filipendula ulmaria,Filipendula ulmaria,1,1,no,SPE,Filipendula,NA,1,1,1,*,herb
N_GUT_T,N_GUT,Juncus effusus,Juncus effusus,1,1,no,SPE,Juncus,NA,1,0,1,*,grass
N_GUT_T,N_GUT,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,1,1,no,AGG,Leucanthemum,NA,1,1,0,*,herb
N_GUT_T,N_GUT,Luzula campestris agg.,Luzula campestris agg.,1,1,no,AGG,Luzula,NA,1,1,0,*,grass
N_GUT_T,N_GUT,Papaver,Papaver,0,0,no,GAT,Papaveraceae,NA,0,0,0,NA,herb
N_GUT_T,N_GUT,Polygonum aviculare s. l.,Polygonum aviculare agg.,0,0,no,SPE,Polygonum aviculare agg.,NA,0,0,0,NA,herb
N_GUT_T,N_GUT,Stellaria media agg.,Stellaria media agg.,0,0,no,AGG,Stellaria,NA,0,0,0,*,herb
N_GUT_T,N_GUT,Tanacetum vulgare,Tanacetum vulgare,0,0,no,SPE,Tanacetum,NA,0,0,0,*,herb
N_GUT_T,N_GUT,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1,1,no,SPE,Veronica chamaedrys agg.,NA,1,1,0,NA,herb
N_HAI_A1,N_HAI,Alopecurus pratensis,Alopecurus pratensis,1,1,no,SPE,Alopecurus,10,1,1,0,*,grass
N_HAI_A1,N_HAI,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1,1,no,SPE,Anthoxanthum odoratum agg.,4,0,1,0,NA,grass
N_HAI_A1,N_HAI,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,0.1,1,1,0,*,herb
N_HAI_A1,N_HAI,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,no,SPE,Festuca pratensis s. l.,37.5,0,1,0,NA,grass
N_HAI_A1,N_HAI,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,20,1,1,0,*,grass
N_HAI_A1,N_HAI,Juncus effusus,Juncus effusus,1,1,no,SPE,Juncus,0.5,1,0,1,*,grass
N_HAI_A1,N_HAI,Poa annua,Poa annua agg.,0,0,no,SPE,Poa annua agg.,0.1,0,0,0,*,grass
N_HAI_A1,N_HAI,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,0.5,1,1,0,*,grass
N_HAI_A1,N_HAI,Poa trivialis s. l.,Poa trivialis s. l.,1,1,no,SPE,Poa,10,1,1,0,NA,grass
N_HAI_A1,N_HAI,Ranunculus acris,Ranunculus acris agg.,1,1,no,SPE,Ranunculus acris agg.,0.5,1,1,0,*,herb
N_HAI_A1,N_HAI,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1,1,no,SEC,Taraxacum,0.5,1,1,0,*,herb
N_HAI_A2,N_HAI,Alopecurus pratensis,Alopecurus pratensis,1,1,no,SPE,Alopecurus,37.5,1,1,0,*,grass
N_HAI_A2,N_HAI,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1,1,no,SPE,Anthoxanthum odoratum agg.,0.1,0,1,0,NA,grass
N_HAI_A2,N_HAI,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,0.1,1,1,0,*,herb
N_HAI_A2,N_HAI,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,no,SPE,Festuca pratensis s. l.,4,0,1,0,NA,grass
N_HAI_A2,N_HAI,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,37.5,1,1,0,*,grass
N_HAI_A2,N_HAI,Juncus effusus,Juncus effusus,1,1,no,SPE,Juncus,0.1,1,0,1,*,grass
N_HAI_A2,N_HAI,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,0.1,1,1,0,*,grass
N_HAI_A2,N_HAI,Poa trivialis s. l.,Poa trivialis s. l.,1,1,no,SPE,Poa,37.5,1,1,0,NA,grass
N_HAI_A2,N_HAI,Ranunculus acris,Ranunculus acris agg.,1,1,no,SPE,Ranunculus acris agg.,0.1,1,1,0,*,herb
N_HAI_A2,N_HAI,Ranunculus repens,Ranunculus repens,1,1,no,SPE,Ranunculus,2,1,1,0,*,herb
N_HAI_A2,N_HAI,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,0.5,1,1,0,*,herb
N_HAI_A2,N_HAI,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1,1,no,SEC,Taraxacum,2,1,1,0,*,herb
N_HAI_A3,N_HAI,Alopecurus pratensis,Alopecurus pratensis,1,1,no,SPE,Alopecurus,62.5,1,1,0,*,grass
N_HAI_A3,N_HAI,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1,1,no,SPE,Anthoxanthum odoratum agg.,0.1,0,1,0,NA,grass
N_HAI_A3,N_HAI,Bromus hordeaceus,Bromus hordeaceus agg.,1,1,no,SPE,Bromus hordeaceus agg.,0.1,0,1,0,*,grass
N_HAI_A3,N_HAI,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,0.1,1,1,0,*,herb
N_HAI_A3,N_HAI,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,no,SPE,Festuca pratensis s. l.,4,0,1,0,NA,grass
N_HAI_A3,N_HAI,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,10,1,1,0,*,grass
N_HAI_A3,N_HAI,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,0.1,1,1,0,*,grass
N_HAI_A3,N_HAI,Poa trivialis s. l.,Poa trivialis s. l.,1,1,no,SPE,Poa,37.5,1,1,0,NA,grass
N_HAI_A3,N_HAI,Ranunculus acris,Ranunculus acris agg.,1,1,no,SPE,Ranunculus acris agg.,0.5,1,1,0,*,herb
N_HAI_A3,N_HAI,Ranunculus repens,Ranunculus repens,1,1,no,SPE,Ranunculus,10,1,1,0,*,herb
N_HAI_A3,N_HAI,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1,1,no,SEC,Taraxacum,10,1,1,0,*,herb
N_HAI_A3,N_HAI,Veronica serpyllifolia,Veronica serpyllifolia,1,1,no,SPE,Veronica,0.5,0,1,0,*,herb
N_HAI_A4,N_HAI,Alopecurus pratensis,Alopecurus pratensis,1,1,no,SPE,Alopecurus,10,1,1,0,*,grass
N_HAI_A4,N_HAI,Festuca pratensis s. str.,Festuca pratensis s. str.,1,1,no,SPE,Festuca pratensis s. l.,0.1,0,1,0,NA,grass
N_HAI_A4,N_HAI,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,37.5,1,1,0,*,grass
N_HAI_A4,N_HAI,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,0.1,1,1,0,*,grass
N_HAI_A4,N_HAI,Poa trivialis s. l.,Poa trivialis s. l.,1,1,no,SPE,Poa,4,1,1,0,NA,grass
N_HAI_A4,N_HAI,Ranunculus repens,Ranunculus repens,1,1,no,SPE,Ranunculus,0.1,1,1,0,*,herb
N_HAI_A4,N_HAI,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1,1,no,SEC,Taraxacum,0.1,1,1,0,*,herb
N_HAI_T,N_HAI,Alopecurus geniculatus,Alopecurus geniculatus,1,1,no,SPE,Alopecurus,NA,1,0,0,*,grass
N_HAI_T,N_HAI,Cardamine pratensis s. l.,Cardamine pratensis agg.,1,1,no,SPE,Cardamine pratensis agg.,NA,1,1,0,NA,herb
N_HAI_T,N_HAI,Dactylis glomerata s. str.,Dactylis glomerata agg.,1,1,no,SPE,Dactylis glomerata agg.,NA,0,1,0,NA,grass
N_HAI_T,N_HAI,Festuca rubra,Festuca rubra agg.,1,1,no,SPE,Festuca rubra agg.,NA,1,1,0,*,grass
N_HAI_T,N_HAI,Glyceria fluitans agg.,Glyceria fluitans agg.,1,1,no,AGG,Glyceria,NA,1,0,1,*,grass
N_HAI_T,N_HAI,Lolium perenne,Lolium perenne,1,1,no,SPE,Lolium,NA,1,0,0,*,grass
N_HAI_T,N_HAI,Lotus corniculatus,Lotus corniculatus agg.,1,1,no,SPE,Lotus corniculatus agg.,NA,0,1,0,*,legume
N_HAI_T,N_HAI,Lysimachia nummularia,Lysimachia nummularia,0,0,no,SPE,Lysimachia,NA,0,0,0,*,herb
N_HAI_T,N_HAI,Potentilla anserina,Potentilla anserina,1,1,no,SPE,Potentilla,NA,1,0,0,*,herb
N_HAI_T,N_HAI,Potentilla reptans,Potentilla reptans,0,0,no,SPE,Potentilla,NA,0,0,0,*,herb
N_HOH_A1,N_HOH,Achillea millefolium agg.,Achillea millefolium agg.,1,1,no,AGG,Achillea,0.1,1,1,0,*,herb
N_HOH_A1,N_HOH,Agrostis capillaris,Agrostis capillaris,1,1,no,SPE,Agrostis,4,1,1,0,*,grass
N_HOH_A1,N_HOH,Aira praecox,Aira praecox,1,1,no,SPE,Aira,0.5,0,1,0,V,grass
N_HOH_A1,N_HOH,Arabidopsis thaliana,Arabidopsis thaliana,1,1,no,SPE,Arabidopsis,0.1,0,1,0,*,herb
N_HOH_A1,N_HOH,Arrhenatherum elatius,Arrhenatherum elatius,1,1,no,SPE,Arrhenatherum,0.5,1,1,0,*,grass
N_HOH_A1,N_HOH,Bromus hordeaceus,Bromus hordeaceus agg.,1,1,no,SPE,Bromus hordeaceus agg.,0.5,0,1,0,*,grass
N_HOH_A1,N_HOH,Campanula patula,Campanula patula,1,1,no,SPE,Campanula,0.1,0,1,0,V,herb
N_HOH_A1,N_HOH,Cerastium semidecandrum,Cerastium semidecandrum,1,1,no,SPE,Cerastium,4,1,1,0,*,herb
N_HOH_A1,N_HOH,Convolvulus arvensis,Convolvulus arvensis,0,0,no,SPE,Convolvulus,0.5,0,0,0,*,herb
N_HOH_A1,N_HOH,Dianthus deltoides,Dianthus deltoides,1,1,no,SPE,Dianthus,2,0,1,0,V,herb
N_HOH_A1,N_HOH,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,0.5,1,1,0,*,grass
N_HOH_A1,N_HOH,Hypericum perforatum,Hypericum perforatum,1,1,no,SPE,Hypericum,0.1,0,1,0,*,herb
N_HOH_A1,N_HOH,Luzula multiflora s. str.,Luzula campestris agg.,1,1,no,SPE,Luzula multiflora s. l.,2,0,1,0,NA,grass
N_HOH_A1,N_HOH,Myosotis ramosissima,Myosotis ramosissima,1,1,no,SPE,Myosotis,0.1,0,1,0,*,herb
N_HOH_A1,N_HOH,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,0.5,1,1,0,*,grass
N_HOH_A1,N_HOH,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,10,1,1,0,*,herb
N_HOH_A1,N_HOH,Rumex thyrsiflorus,Rumex thyrsiflorus,1,1,no,SPE,Rumex,0.5,0,1,0,*,herb
N_HOH_A1,N_HOH,Tanacetum vulgare,Tanacetum vulgare,0,0,no,SPE,Tanacetum,37.5,0,0,0,*,herb
N_HOH_A1,N_HOH,Trifolium arvense,Trifolium arvense,1,1,no,SPE,Trifolium,0.5,1,1,0,*,legume
N_HOH_A1,N_HOH,Veronica arvensis,Veronica arvensis,1,1,no,SPE,Veronica,0.1,0,1,0,*,herb
N_HOH_A1,N_HOH,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1,1,no,SPE,Veronica chamaedrys agg.,0.5,1,1,0,NA,herb
N_HOH_A1,N_HOH,Viola tricolor,Viola tricolor agg.,1,1,no,SPE,Viola tricolor agg.,0.1,0,1,0,*,herb
N_HOH_A2,N_HOH,Agrostis capillaris,Agrostis capillaris,1,1,no,SPE,Agrostis,4,1,1,0,*,grass
N_HOH_A2,N_HOH,Arrhenatherum elatius,Arrhenatherum elatius,1,1,no,SPE,Arrhenatherum,20,1,1,0,*,grass
N_HOH_A2,N_HOH,Bromus hordeaceus,Bromus hordeaceus agg.,1,1,no,SPE,Bromus hordeaceus agg.,0.1,0,1,0,*,grass
N_HOH_A2,N_HOH,Calamagrostis epigejos,Calamagrostis epigejos,0,0,no,SPE,Calamagrostis,20,0,0,0,*,grass
N_HOH_A2,N_HOH,Cerastium semidecandrum,Cerastium semidecandrum,1,1,no,SPE,Cerastium,0.5,1,1,0,*,herb
N_HOH_A2,N_HOH,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,0.5,1,1,0,*,grass
N_HOH_A2,N_HOH,Hypericum perforatum,Hypericum perforatum,1,1,no,SPE,Hypericum,2,0,1,0,*,herb
N_HOH_A2,N_HOH,Myosotis ramosissima,Myosotis ramosissima,1,1,no,SPE,Myosotis,0.5,0,1,0,*,herb
N_HOH_A2,N_HOH,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,2,1,1,0,*,grass
N_HOH_A2,N_HOH,Rubus caesius,Rubus caesius,0,0,no,SPE,Rubus sect. Caesii,2,0,0,0,*,wood
N_HOH_A2,N_HOH,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,0.5,1,1,0,*,herb
N_HOH_A2,N_HOH,Silene latifolia subsp. alba,Silene latifolia subsp. alba,0,0,no,SSP,Silene latifolia,4,0,0,0,*,herb
N_HOH_A2,N_HOH,Tanacetum vulgare,Tanacetum vulgare,0,0,no,SPE,Tanacetum,20,0,0,0,*,herb
N_HOH_A2,N_HOH,Veronica arvensis,Veronica arvensis,1,1,no,SPE,Veronica,0.1,0,1,0,*,herb
N_HOH_A2,N_HOH,Vicia tetrasperma,Vicia tetrasperma agg.,0,0,no,SPE,Vicia tetrasperma agg.,0.5,0,0,0,*,legume
N_HOH_A3,N_HOH,Agrostis capillaris,Agrostis capillaris,1,1,no,SPE,Agrostis,20,1,1,0,*,grass
N_HOH_A3,N_HOH,Arrhenatherum elatius,Arrhenatherum elatius,1,1,no,SPE,Arrhenatherum,2,1,1,0,*,grass
N_HOH_A3,N_HOH,Calamagrostis epigejos,Calamagrostis epigejos,0,0,no,SPE,Calamagrostis,0.5,0,0,0,*,grass
N_HOH_A3,N_HOH,Campanula patula,Campanula patula,1,1,no,SPE,Campanula,2,0,1,0,V,herb
N_HOH_A3,N_HOH,Cerastium semidecandrum,Cerastium semidecandrum,1,1,no,SPE,Cerastium,2,1,1,0,*,herb
N_HOH_A3,N_HOH,Festuca rubra,Festuca rubra agg.,1,1,no,SPE,Festuca rubra agg.,2,1,1,0,*,grass
N_HOH_A3,N_HOH,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,2,1,1,0,*,grass
N_HOH_A3,N_HOH,Hypericum perforatum,Hypericum perforatum,1,1,no,SPE,Hypericum,0.5,0,1,0,*,herb
N_HOH_A3,N_HOH,Linaria vulgaris,Linaria vulgaris,0,0,no,SPE,Linaria,0.1,0,0,0,*,herb
N_HOH_A3,N_HOH,Luzula multiflora s. str.,Luzula campestris agg.,1,1,no,SPE,Luzula multiflora s. l.,2,0,1,0,NA,grass
N_HOH_A3,N_HOH,Myosotis ramosissima,Myosotis ramosissima,1,1,no,SPE,Myosotis,0.1,0,1,0,*,herb
N_HOH_A3,N_HOH,Phalaris arundinacea,Phalaris arundinacea,1,1,no,SPE,Phalaris,0.1,0,0,1,*,grass
N_HOH_A3,N_HOH,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,0.5,1,1,0,*,grass
N_HOH_A3,N_HOH,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,10,1,1,0,*,herb
N_HOH_A3,N_HOH,Rumex acetosella s. l.,Rumex acetosella s. l.,1,1,no,SPE,Rumex,0.1,1,1,0,NA,herb
N_HOH_A3,N_HOH,Tanacetum vulgare,Tanacetum vulgare,0,0,no,SPE,Tanacetum,20,0,0,0,*,herb
N_HOH_A3,N_HOH,Veronica arvensis,Veronica arvensis,1,1,no,SPE,Veronica,0.1,0,1,0,*,herb
N_HOH_A3,N_HOH,Viola tricolor,Viola tricolor agg.,1,1,no,SPE,Viola tricolor agg.,0.1,0,1,0,*,herb
N_HOH_A4,N_HOH,Agrostis capillaris,Agrostis capillaris,1,1,no,SPE,Agrostis,10,1,1,0,*,grass
N_HOH_A4,N_HOH,Arabidopsis thaliana,Arabidopsis thaliana,1,1,no,SPE,Arabidopsis,0.1,0,1,0,*,herb
N_HOH_A4,N_HOH,Arrhenatherum elatius,Arrhenatherum elatius,1,1,no,SPE,Arrhenatherum,0.5,1,1,0,*,grass
N_HOH_A4,N_HOH,Bromus hordeaceus,Bromus hordeaceus agg.,1,1,no,SPE,Bromus hordeaceus agg.,2,0,1,0,*,grass
N_HOH_A4,N_HOH,Cerastium semidecandrum,Cerastium semidecandrum,1,1,no,SPE,Cerastium,4,1,1,0,*,herb
N_HOH_A4,N_HOH,Convolvulus arvensis,Convolvulus arvensis,0,0,no,SPE,Convolvulus,2,0,0,0,*,herb
N_HOH_A4,N_HOH,Festuca ovina agg.,Festuca ovina agg.,1,1,no,AG1,Festuca,2,0,1,0,*,grass
N_HOH_A4,N_HOH,Festuca rubra,Festuca rubra agg.,1,1,no,SPE,Festuca rubra agg.,4,1,1,0,*,grass
N_HOH_A4,N_HOH,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,0.5,1,1,0,*,grass
N_HOH_A4,N_HOH,Myosotis ramosissima,Myosotis ramosissima,1,1,no,SPE,Myosotis,0.1,0,1,0,*,herb
N_HOH_A4,N_HOH,Poa pratensis agg.,Poa pratensis agg.,1,1,no,AGG,Poa,0.1,1,1,0,*,grass
N_HOH_A4,N_HOH,Rumex acetosa,Rumex acetosa,1,1,no,SPE,Rumex,2,1,1,0,*,herb
N_HOH_A4,N_HOH,Tanacetum vulgare,Tanacetum vulgare,0,0,no,SPE,Tanacetum,10,0,0,0,*,herb
N_HOH_A4,N_HOH,Veronica arvensis,Veronica arvensis,1,1,no,SPE,Veronica,0.5,0,1,0,*,herb
N_HOH_A4,N_HOH,Vicia tetrasperma,Vicia tetrasperma agg.,0,0,no,SPE,Vicia tetrasperma agg.,0.1,0,0,0,*,legume
N_HOH_A4,N_HOH,Viola tricolor,Viola tricolor agg.,1,1,no,SPE,Viola tricolor agg.,2,0,1,0,*,herb
N_HOH_T,N_HOH,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,1,1,no,SPE,Anthoxanthum odoratum agg.,NA,0,1,0,NA,grass
N_HOH_T,N_HOH,Anthriscus sylvestris,Anthriscus sylvestris agg.,0,0,no,SPE,Anthriscus sylvestris agg.,NA,0,0,0,*,herb
N_HOH_T,N_HOH,Artemisia campestris,Artemisia campestris,1,1,no,SPE,Artemisia,NA,1,1,0,*,herb
N_HOH_T,N_HOH,Asparagus officinalis,Asparagus officinalis,0,0,no,SPE,Asparagus,NA,0,0,0,*,herb
N_HOH_T,N_HOH,Hieracium pilosella,Hieracium pilosella,1,1,no,SPE,Hieracium subg. Pilosella,NA,1,1,0,*,herb
N_HOH_T,N_HOH,Hypochaeris radicata,Hypochaeris radicata,1,1,no,SPE,Hypochaeris,NA,1,1,0,*,herb
N_HOH_T,N_HOH,Jasione montana,Jasione montana,1,1,no,SPE,Jasione,NA,1,1,0,*,herb
N_HOH_T,N_HOH,Luzula campestris agg.,Luzula campestris agg.,1,1,no,AGG,Luzula,NA,1,1,0,*,grass
N_HOH_T,N_HOH,Plantago lanceolata,Plantago lanceolata,1,1,no,SPE,Plantago,NA,1,1,0,*,herb
N_HOH_T,N_HOH,Potentilla argentea s. l.,Potentilla argentea s. l.,1,1,no,SPE,Potentilla,NA,0,1,0,NA,herb
N_HOH_T,N_HOH,Prunus,Prunus,0,0,no,GAT,Rosaceae,NA,0,0,0,NA,wood
N_HOH_T,N_HOH,Rosa,Rosa,0,0,no,GAT,Rosaceae,NA,0,0,0,NA,wood
N_HOH_T,N_HOH,Stellaria graminea,Stellaria graminea,1,1,no,SPE,Stellaria,NA,1,1,0,*,herb
N_HOH_T,N_HOH,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1,1,no,SEC,Taraxacum,NA,1,1,0,*,herb
N_HOH_T,N_HOH,Vicia hirsuta,Vicia hirsuta,0,0,no,SPE,Vicia,NA,0,0,0,*,legume
N_HOR_A1,N_HOR,Achillea millefolium agg.,Achillea millefolium agg.,1,1,no,AGG,Achillea,10,1,1,0,*,herb
N_HOR_A1,N_HOR,Agrostis stolonifera agg.,Agrostis stolonifera agg.,1,1,no,AGG,Agrostis,37.5,1,0,0,*,grass
N_HOR_A1,N_HOR,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,2,1,1,0,*,herb
N_HOR_A1,N_HOR,Crepis capillaris,Crepis capillaris,1,1,no,SPE,Crepis,0.5,0,1,0,*,herb
N_HOR_A1,N_HOR,Elymus repens s. str.,Elymus repens s. str.,0,0,no,SPE,Elymus,20,0,0,0,NA,grass
N_HOR_A1,N_HOR,Erigeron canadensis,Erigeron canadensis,0,0,no,SPE,Erigeron,4,0,0,0,nb,herb
N_HOR_A1,N_HOR,Geranium pusillum,Geranium pusillum,0,0,no,SPE,Geranium,0.5,0,0,0,*,herb
N_HOR_A1,N_HOR,Myosotis ramosissima,Myosotis ramosissima,1,1,no,SPE,Myosotis,0.5,0,1,0,*,herb
N_HOR_A1,N_HOR,Silene latifolia subsp. alba,Silene latifolia subsp. alba,0,0,no,SSP,Silene latifolia,0.5,0,0,0,*,herb
N_HOR_A1,N_HOR,Trifolium arvense,Trifolium arvense,1,1,no,SPE,Trifolium,0.5,1,1,0,*,legume
N_HOR_A1,N_HOR,Veronica arvensis,Veronica arvensis,1,1,no,SPE,Veronica,0.5,0,1,0,*,herb
N_HOR_A1,N_HOR,Vicia hirsuta,Vicia hirsuta,0,0,no,SPE,Vicia,0.5,0,0,0,*,legume
N_HOR_A2,N_HOR,Achillea millefolium agg.,Achillea millefolium agg.,1,1,no,AGG,Achillea,0.1,1,1,0,*,herb
N_HOR_A2,N_HOR,Agrostis capillaris,Agrostis capillaris,1,1,no,SPE,Agrostis,10,1,1,0,*,grass
N_HOR_A2,N_HOR,Cerastium holosteoides,Cerastium fontanum agg.,1,1,no,SPE,Cerastium fontanum agg.,0.1,1,1,0,*,herb
N_HOR_A2,N_HOR,Crepis capillaris,Crepis capillaris,1,1,no,SPE,Crepis,0.5,0,1,0,*,herb
N_HOR_A2,N_HOR,Elymus repens s. str.,Elymus repens s. str.,0,0,no,SPE,Elymus,10,0,0,0,NA,grass
N_HOR_A2,N_HOR,Erigeron canadensis,Erigeron canadensis,0,0,no,SPE,Erigeron,0.1,0,0,0,nb,herb
N_HOR_A2,N_HOR,Geranium pusillum,Geranium pusillum,0,0,no,SPE,Geranium,2,0,0,0,*,herb
N_HOR_A2,N_HOR,Holcus lanatus,Holcus lanatus,1,1,no,SPE,Holcus,10,1,1,0,*,grass
N_HOR_A2,N_HOR,Hypericum perforatum,Hypericum perforatum,1,1,no,SPE,Hypericum,4,0,1,0,*,herb
N_HOR_A2,N_HOR,Hypochaeris radicata,Hypochaeris radicata,1,1,no,SPE,Hypochaeris,0.1,1,1,0,*,herb
N_HOR_A2,N_HOR,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,1,1,no,AGG,Leucanthemum,0.5,1,1,0,*,herb
N_HOR_A2,N_HOR,Myosotis ramosissima,Myosotis ramosissima,1,1,no,SPE,Myosotis,0.1,0,1,0,*,herb
N_HOR_A2,N_HOR,Rumex acetosella s. l.,Rumex acetosella s. l.,1,1,no,SPE,Rumex,0.5,1,1,0,NA,herb
N_HOR_A2,N_HOR,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,1,1,no,SEC,Taraxacum,2,1,1,0,*,herb
N_HOR_A2,N_HOR,Trifolium campestre,Trifolium campestre,1,1,no,SPE,Trifolium,4,0,1,0,*,legume
