id.site,name.plant,name.plant.agg,cover.mean,cover.mean.agg,target.species,target.species.agg,cf,TaxonRank,IsChildTaxonOf,r.all.diagnostic,ffh.lrt,calth.btt,rlg,funct.group
M_ASE,Descurainia sophia,Descurainia sophia,1,1,0,0,no,SPE,Descurainia,0,0,0,*,herb
M_ASE,Elymus repens s. str.,Elymus repens s. str.,0.125,0.125,0,0,no,SPE,Elymus,0,0,0,NA,grass
M_ASE,Erysimum cheiranthoides,Erysimum cheiranthoides,0.5,0.5,0,0,no,SPE,Erysimum,0,0,0,*,herb
M_ASE,Euphorbia helioscopia,Euphorbia helioscopia,0.25,0.25,0,0,no,SPE,Euphorbia,0,0,0,*,herb
M_ASE,Falcaria vulgaris,Falcaria vulgaris,0.5,0.5,1,1,no,SPE,Falcaria,1,1,0,*,herb
M_ASE,Festuca rubra,Festuca rubra agg.,1.75,1.75,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
M_ASE,Galium aparine,Galium aparine agg.,0.025,0.025,0,0,no,SPE,Galium aparine agg.,0,0,0,*,herb
M_ASE,Galium mollugo agg.,Galium mollugo agg.,1.025,1.025,0,1,no,AGG,Galium,0,0,0,*,herb
M_ASE,Geranium pusillum,Geranium pusillum,0.07500000000000001,0.07500000000000001,0,0,no,SPE,Geranium,0,0,0,*,herb
M_ASE,Knautia arvensis s. str.,Knautia arvensis agg.,0.525,0.525,1,1,no,SPE,Knautia arvensis agg.,1,1,0,NA,herb
M_ASE,Lactuca serriola,Lactuca serriola,0.05,0.05,0,0,no,SPE,Lactuca,0,0,0,*,herb
M_ASE,Lappula squarrosa,Lappula squarrosa,0.125,0.125,0,0,no,SPE,Lappula,0,0,0,2,herb
M_ASE,Leucanthemum vulgare agg.,Leucanthemum vulgare agg.,0.675,0.675,1,1,no,AGG,Leucanthemum,1,1,0,*,herb
M_ASE,Lotus corniculatus,Lotus corniculatus agg.,0.125,0.125,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
M_ASE,Medicago lupulina,Medicago lupulina,0.375,0.375,1,1,no,SPE,Medicago,0,1,0,*,legume
M_ASE,Myosotis arvensis,Myosotis arvensis,0.025,0.025,0,0,no,SPE,Myosotis,0,0,0,*,herb
M_ASE,Onopordum acanthium,Onopordum acanthium,0.125,0.125,0,0,no,SPE,Onopordum,0,0,0,*,herb
M_ASE,Papaver dubium s. l.,Papaver dubium s. l.,0.125,0.125,0,0,no,AGG,Papaver,0,0,0,NA,herb
M_ASE,Papaver rhoeas,Papaver rhoeas,0.125,0.125,0,0,no,SPE,Papaver,0,0,0,*,herb
M_ASE,Plantago lanceolata,Plantago lanceolata,1.525,1.525,1,1,no,SPE,Plantago,1,1,0,*,herb
M_ASE,Poa pratensis agg.,Poa pratensis agg.,11,11,1,1,no,AGG,Poa,1,1,0,*,grass
M_ASE,Prunella vulgaris,Prunella vulgaris,0.125,0.125,1,1,no,SPE,Prunella,0,1,0,*,herb
M_ASE,Rumex crispus,Rumex crispus,0.5,0.5,1,1,no,SPE,Rumex,1,0,0,*,herb
M_ASE,Sanguisorba minor s. l.,Sanguisorba minor s. l.,2,2,1,1,no,SPE,Sanguisorba,1,1,0,NA,herb
M_ASE,Scabiosa,Scabiosa,0.025,0.025,0,0,no,GAT,Caprifoliaceae,0,0,0,NA,herb
M_ASE,Silene dioica,Silene dioica,0.25,0.25,0,0,no,SPE,Silene,0,0,0,*,herb
M_ASE,Silene vulgaris,Silene vulgaris,1.15,1.15,1,1,no,SPE,Silene,0,1,0,*,herb
M_ASE,Sisymbrium loeselii,Sisymbrium loeselii,2,2,0,0,no,SPE,Sisymbrium,0,0,0,nb,herb
M_ASE,Sonchus asper,Sonchus asper,0.025,0.025,0,0,no,SPE,Sonchus,0,0,0,*,herb
M_ASE,Stellaria media s. str.,Stellaria media agg.,1.25,1.25,0,0,no,SPE,Stellaria media agg.,0,0,0,NA,herb
M_ASE,Veronica arvensis,Veronica arvensis,0.675,0.675,1,1,no,SPE,Veronica,0,1,0,*,herb
M_ASE,Viola arvensis,Viola tricolor agg.,0.275,0.275,0,1,no,SPE,Viola tricolor agg.,0,0,0,*,herb
M_BAD,Achillea millefolium agg.,Achillea millefolium agg.,0.025,0.05,1,1,no,AGG,Achillea,1,1,0,*,herb
M_BAD,Achillea pannonica,Achillea millefolium agg.,0.025,0.05,1,1,no,SPE,Achillea millefolium agg.,0,1,0,V,herb
M_BAD,Agrimonia eupatoria,Agrimonia eupatoria,0.125,0.125,1,1,no,SPE,Agrimonia,0,1,0,*,herb
M_BAD,Alyssum alyssoides,Alyssum alyssoides,0.525,0.525,1,1,no,SPE,Alyssum,0,1,0,3,herb
M_BAD,Asperula cynanchica,Asperula cynanchica,0.25,0.25,1,1,no,SPE,Asperula,1,1,0,V,herb
M_BAD,Astragalus danicus,Astragalus danicus,0.125,0.125,1,1,no,SPE,Astragalus,0,1,0,3,legume
M_BAD,Astragalus exscapus,Astragalus exscapus,2.25,2.25,1,1,no,SPE,Astragalus,0,1,0,2,legume
M_BAD,Brachypodium pinnatum,Brachypodium pinnatum agg.,2,2,1,1,no,SPE,Brachypodium pinnatum agg.,1,1,0,*,grass
M_BAD,Bromus erectus,Bromus erectus,0.25,0.25,1,1,no,SPE,Bromus,0,1,0,*,grass
M_BAD,Bromus sterilis,Bromus sterilis,0.125,0.125,0,0,no,SPE,Bromus,0,0,0,*,grass
M_BAD,Bupleurum falcatum,Bupleurum falcatum,0.3,0.3,1,1,no,SPE,Bupleurum,0,1,0,V,herb
M_BAD,Carlina vulgaris s. str.,Carlina vulgaris agg.,0.025,0.025,1,1,no,SPE,Carlina vulgaris agg.,0,1,0,NA,herb
M_BAD,Centaurea stoebe s. l.,Centaurea paniculata agg.,0.15,0.15,1,1,no,AGG,Centaurea paniculata agg.,1,1,0,NA,herb
M_BAD,Cerastium,Cerastium,0.125,0.125,0,0,no,GAT,Caryophyllaceae,0,0,0,NA,herb
M_BAD,Cirsium acaulon,Cirsium acaulon,1,1,1,1,no,SPE,Cirsium,1,1,0,V,herb
M_BAD,Cornus sanguinea,Cornus sanguinea,0.625,0.625,0,0,no,SPE,Cornus,0,0,0,*,wood
M_BAD,Crataegus,Crataegus,2,2,0,0,no,GAT,Rosaceae,0,0,0,NA,wood
M_BAD,Daucus carota,Daucus carota,0.025,0.025,1,1,no,SPE,Daucus,0,1,0,*,herb
M_BAD,Erodium cicutarium s. str.,Erodium cicutarium agg.,0.025,0.025,0,0,no,SPE,Erodium cicutarium agg.,0,0,0,NA,herb
M_BAD,Euphorbia cyparissias,Euphorbia cyparissias,0.75,0.75,1,1,no,SPE,Euphorbia,1,1,0,*,herb
M_BAD,Falcaria vulgaris,Falcaria vulgaris,0.025,0.025,1,1,no,SPE,Falcaria,1,1,0,*,herb
M_BAD,Festuca csikhegyensis,Festuca ovina agg.,0.15,7.425,0,1,no,SPE,Festuca ovina agg.,0,0,0,3,grass
M_BAD,Festuca ovina agg.,Festuca ovina agg.,6,7.425,1,1,no,AG1,Festuca,0,1,0,*,grass
M_BAD,Festuca rupicola,Festuca ovina agg.,1.15,7.425,1,1,no,SPE,Festuca ovina agg.,0,1,0,V,grass
M_BAD,Festuca valesiaca s. l.,Festuca ovina agg.,0.125,7.425,1,1,no,AGG,Festuca ovina agg.,1,1,0,NA,grass
M_BAD,Fragaria viridis,Fragaria viridis,3.025,3.025,1,1,no,SPE,Fragaria,1,1,0,*,herb
M_BAD,Galium verum s. str.,Galium verum agg.,0.125,0.125,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
M_BAD,Hieracium pilosella,Hieracium pilosella,1.05,1.05,1,1,no,SPE,Hieracium subg. Pilosella,1,1,0,*,herb
M_BAD,Hippocrepis comosa,Hippocrepis comosa,0.025,0.025,1,1,no,SPE,Hippocrepis,0,1,0,V,legume
M_BAD,Koeleria macrantha,Koeleria pyramidata agg.,0.375,0.375,1,1,no,SPE,Koeleria pyramidata agg.,0,1,0,V,grass
M_BAD,Ligustrum vulgare,Ligustrum vulgare,0.5,0.5,0,0,no,SPE,Ligustrum,0,0,0,*,wood
M_BAD,Linum catharticum,Linum catharticum,0.125,0.125,1,1,no,SPE,Linum,1,1,0,*,herb
M_BAD,Medicago lupulina,Medicago lupulina,0.175,0.175,1,1,no,SPE,Medicago,0,1,0,*,legume
M_BAD,Orchis purpurea,Orchis purpurea,1.5,1.5,1,1,no,SPE,Orchis,0,1,0,V,herb
M_BAD,Potentilla heptaphylla,Potentilla heptaphylla,4.125,4.125,1,1,no,SPE,Potentilla,0,1,0,V,herb
M_BAD,Potentilla verna,Potentilla verna agg.,0.175,0.175,1,1,no,SPE,Potentilla verna agg.,0,1,0,*,herb
M_BAD,Prunus mahaleb,Prunus mahaleb,0.125,0.125,0,0,no,SPE,Prunus,0,0,0,*,wood
M_BAD,Prunus spinosa s. str.,Prunus spinosa agg.,1.5,1.5,0,0,no,SPE,Prunus spinosa agg.,0,0,0,NA,wood
M_BAD,Reseda lutea,Reseda lutea,0.025,0.025,0,0,no,SPE,Reseda,0,0,0,*,herb
M_BAD,Rosa,Rosa,2.5,2.5,0,0,no,GAT,Rosaceae,0,0,0,NA,wood
M_BAD,Sanguisorba minor s. l.,Sanguisorba minor s. l.,1.25,1.25,1,1,no,SPE,Sanguisorba,1,1,0,NA,herb
M_BAD,Seseli hippomarathrum,Seseli hippomarathrum,3.125,3.125,1,1,no,SPE,Seseli,1,1,0,2,herb
M_BAD,Sonchus oleraceus,Sonchus oleraceus,0.025,0.025,0,0,no,SPE,Sonchus,0,0,0,*,herb
M_BAD,Teucrium chamaedrys,Teucrium chamaedrys,8.5,8.5,1,1,no,SPE,Teucrium,0,1,0,*,herb
M_BAD,Thymus praecox,Thymus praecox,0.375,0.375,1,1,no,SPE,Thymus,0,1,0,*,herb
M_BAD,Tragopogon dubius,Tragopogon dubius,0.025,0.025,0,0,yes,SPE,Tragopogon,0,0,0,*,herb
M_BAL,Alopecurus pratensis,Alopecurus pratensis,0.5,0.5,1,1,no,SPE,Alopecurus,1,1,0,*,grass
M_BAL,Arenaria serpyllifolia s. l.,Arenaria serpyllifolia agg.,0.125,0.125,1,1,no,SPE,Arenaria serpyllifolia agg.,0,1,0,NA,herb
M_BAL,Arrhenatherum elatius,Arrhenatherum elatius,33.125,33.125,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_BAL,Bromus hordeaceus,Bromus hordeaceus agg.,0.25,0.25,1,1,no,SPE,Bromus hordeaceus agg.,0,1,0,*,grass
M_BAL,Bromus sterilis,Bromus sterilis,6.125,6.125,0,0,no,SPE,Bromus,0,0,0,*,grass
M_BAL,Carduus acanthoides,Carduus acanthoides,0.125,0.125,0,0,no,SPE,Carduus,0,0,0,*,herb
M_BAL,Centaurea jacea agg.,Centaurea jacea agg.,0.125,0.125,1,1,no,AGG,Centaurea,0,1,0,*,herb
M_BAL,Cerastium holosteoides,Cerastium fontanum agg.,3.625,3.625,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
M_BAL,Cirsium arvense,Cirsium arvense,0.15,0.15,0,0,no,SPE,Cirsium,0,0,0,*,herb
M_BAL,Convolvulus arvensis,Convolvulus arvensis,2.5,2.5,0,0,no,SPE,Convolvulus,0,0,0,*,herb
M_BAL,Crataegus monogyna,Crataegus monogyna,0.125,0.125,0,0,no,SPE,Crataegus,0,0,0,*,wood
M_BAL,Dactylis glomerata s. str.,Dactylis glomerata agg.,5.125,5.125,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_BAL,Festuca ovina agg.,Festuca ovina agg.,0.5,0.625,1,1,no,AG1,Festuca,0,1,0,*,grass
M_BAL,Festuca rubra,Festuca rubra agg.,3,3,1,1,no,SPE,Festuca rubra agg.,1,1,0,*,grass
M_BAL,Festuca rupicola,Festuca ovina agg.,0.125,0.625,1,1,no,SPE,Festuca ovina agg.,0,1,0,V,grass
M_BAL,Fragaria viridis,Fragaria viridis,2.5,2.5,1,1,no,SPE,Fragaria,1,1,0,*,herb
M_BAL,Galium mollugo agg.,Galium mollugo agg.,5,5,0,1,no,AGG,Galium,0,0,0,*,herb
M_BAL,Lamium album,Lamium album,5,5,0,0,no,SPE,Lamium,0,0,0,*,herb
M_BAL,Myosotis ramosissima,Myosotis ramosissima,0.025,0.025,1,1,no,SPE,Myosotis,0,1,0,*,herb
M_BAL,Origanum vulgare,Origanum vulgare,1,1,1,1,no,SPE,Origanum,0,1,0,*,herb
M_BAL,Papaver rhoeas,Papaver rhoeas,0.125,0.125,0,0,no,SPE,Papaver,0,0,0,*,herb
M_BAL,Poa pratensis agg.,Poa pratensis agg.,1.5,1.5,1,1,no,AGG,Poa,1,1,0,*,grass
M_BAL,Prunus spinosa s. str.,Prunus spinosa agg.,0.625,0.625,0,0,no,SPE,Prunus spinosa agg.,0,0,0,NA,wood
M_BAL,Rosa canina s. l.,Rosa canina s. l.,2.5,2.5,0,0,no,SPE,Rosa,0,0,0,NA,wood
M_BAL,Torilis arvensis,Torilis arvensis,1.625,1.625,0,0,no,SPE,Torilis,0,0,0,*,herb
M_BAL,Trifolium campestre,Trifolium campestre,1,1,1,1,no,SPE,Trifolium,0,1,0,*,legume
M_BAL,Tripleurospermum perforatum,Tripleurospermum maritimum agg.,0.025,0.025,0,0,no,SPE,Tripleurospermum maritimum agg.,0,0,0,*,herb
M_BAL,Valerianella locusta,Valerianella locusta,1.625,1.625,1,1,no,SPE,Valerianella,0,1,0,*,herb
M_BAL,Veronica arvensis,Veronica arvensis,0.5,0.5,1,1,no,SPE,Veronica,0,1,0,*,herb
M_BAL,Vicia hirsuta,Vicia hirsuta,1.75,1.75,0,0,no,SPE,Vicia,0,0,0,*,legume
M_BAL,Vicia sativa agg.,Vicia sativa agg.,0.15,0.15,1,1,no,AGG,Vicia,0,1,0,*,legume
M_BAL,Viola arvensis,Viola tricolor agg.,0.025,0.025,0,1,no,SPE,Viola tricolor agg.,0,0,0,*,herb
M_BEE,Achillea millefolium agg.,Achillea millefolium agg.,0.625,0.625,1,1,no,AGG,Achillea,1,1,0,*,herb
M_BEE,Arrhenatherum elatius,Arrhenatherum elatius,1.5,1.5,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_BEE,Centaurea jacea agg.,Centaurea jacea agg.,1.125,1.125,1,1,no,AGG,Centaurea,0,1,0,*,herb
M_BEE,Centaurea stoebe s. l.,Centaurea paniculata agg.,0.625,0.625,1,1,no,AGG,Centaurea paniculata agg.,1,1,0,NA,herb
M_BEE,Cerastium holosteoides,Cerastium fontanum agg.,10,10,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
M_BEE,Convolvulus arvensis,Convolvulus arvensis,0.125,0.125,0,0,no,SPE,Convolvulus,0,0,0,*,herb
M_BEE,Dactylis glomerata s. str.,Dactylis glomerata agg.,9,9,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_BEE,Daucus carota,Daucus carota,2,2,1,1,no,SPE,Daucus,0,1,0,*,herb
M_BEE,Elymus repens s. str.,Elymus repens s. str.,30.625,30.625,0,0,no,SPE,Elymus,0,0,0,NA,grass
M_BEE,Erigeron annuus,Erigeron annuus,0.125,0.125,0,0,no,SPE,Erigeron,0,0,0,nb,herb
M_BEE,Eryngium campestre,Eryngium campestre,1,1,1,1,no,SPE,Eryngium,1,1,0,V,herb
M_BEE,Galium mollugo agg.,Galium mollugo agg.,2.5,2.5,0,1,no,AGG,Galium,0,0,0,*,herb
M_BEE,Myosotis ramosissima,Myosotis ramosissima,4.125,4.125,1,1,no,SPE,Myosotis,0,1,0,*,herb
M_BEE,Onobrychis viciifolia,Onobrychis viciifolia agg.,0.125,0.125,1,1,no,SPE,Onobrychis viciifolia agg.,0,1,0,nb,legume
M_BEE,Poa pratensis agg.,Poa pratensis agg.,17.5,17.5,1,1,no,AGG,Poa,1,1,0,*,grass
M_BEE,Silene vulgaris,Silene vulgaris,0.5,0.5,1,1,no,SPE,Silene,0,1,0,*,herb
M_BEE,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.025,0.025,1,1,no,SEC,Taraxacum,1,1,0,*,herb
M_BEE,Valerianella locusta,Valerianella locusta,5.625,5.625,1,1,no,SPE,Valerianella,0,1,0,*,herb
M_BEE,Veronica arvensis,Veronica arvensis,0.775,0.775,1,1,no,SPE,Veronica,0,1,0,*,herb
M_BEE,Viola arvensis,Viola tricolor agg.,0.125,0.125,0,1,no,SPE,Viola tricolor agg.,0,0,0,*,herb
M_BEN,Achillea millefolium agg.,Achillea millefolium agg.,1.625,1.625,1,1,no,AGG,Achillea,1,1,0,*,herb
M_BEN,Agrimonia eupatoria,Agrimonia eupatoria,0.025,0.025,1,1,no,SPE,Agrimonia,0,1,0,*,herb
M_BEN,Arrhenatherum elatius,Arrhenatherum elatius,1.625,1.625,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_BEN,Centaurea jacea agg.,Centaurea jacea agg.,2,2,1,1,no,AGG,Centaurea,0,1,0,*,herb
M_BEN,Cirsium arvense,Cirsium arvense,0.025,0.025,0,0,no,SPE,Cirsium,0,0,0,*,herb
M_BEN,Dactylis glomerata s. str.,Dactylis glomerata agg.,15,15,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_BEN,Elymus repens s. str.,Elymus repens s. str.,2.125,2.125,0,0,no,SPE,Elymus,0,0,0,NA,grass
M_BEN,Festuca ovina agg.,Festuca ovina agg.,4.5,5,1,1,no,AG1,Festuca,0,1,0,*,grass
M_BEN,Festuca pratensis s. str.,Festuca pratensis s. str.,7,7,1,1,no,SPE,Festuca pratensis s. l.,0,1,0,NA,grass
M_BEN,Festuca valesiaca s. l.,Festuca ovina agg.,0.5,5,1,1,no,AGG,Festuca ovina agg.,1,1,0,NA,grass
M_BEN,Galium mollugo agg.,Galium mollugo agg.,0.275,0.275,0,1,no,AGG,Galium,0,0,0,*,herb
M_BEN,Galium verum s. str.,Galium verum agg.,0.15,0.15,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
M_BEN,Hippocrepis comosa,Hippocrepis comosa,0.05,0.05,1,1,no,SPE,Hippocrepis,0,1,0,V,legume
M_BEN,Lolium perenne,Lolium perenne,1.125,1.125,1,1,no,SPE,Lolium,1,0,0,*,grass
M_BEN,Lotus corniculatus,Lotus corniculatus agg.,0.375,0.375,1,1,no,SPE,Lotus corniculatus agg.,0,1,0,*,legume
M_BEN,Malva moschata,Malva moschata,1.25,1.25,1,1,no,SPE,Malva,0,1,0,*,herb
M_BEN,Poa angustifolia,Poa pratensis agg.,0.5,0.5,1,1,no,SPE,Poa pratensis agg.,0,1,0,*,grass
M_BEN,Salvia pratensis,Salvia pratensis,0.025,0.025,1,1,no,SPE,Salvia,1,1,0,V,herb
M_BEN,Silene vulgaris,Silene vulgaris,3,3,1,1,no,SPE,Silene,0,1,0,*,herb
M_BEN,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.025,0.025,1,1,no,SEC,Taraxacum,1,1,0,*,herb
M_BEN,Trifolium pratense,Trifolium pratense,0.025,0.025,1,1,no,SPE,Trifolium,1,1,0,*,legume
M_BIR,Achillea millefolium agg.,Achillea millefolium agg.,0.775,0.775,1,1,no,AGG,Achillea,1,1,0,*,herb
M_BIR,Alopecurus pratensis,Alopecurus pratensis,2,2,1,1,no,SPE,Alopecurus,1,1,0,*,grass
M_BIR,Anthoxanthum odoratum s. str.,Anthoxanthum odoratum agg.,0.125,0.125,1,1,no,SPE,Anthoxanthum odoratum agg.,0,1,0,NA,grass
M_BIR,Arrhenatherum elatius,Arrhenatherum elatius,9,9,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_BIR,Briza media,Briza media,1,1,1,1,no,SPE,Briza,1,1,0,*,grass
M_BIR,Campanula patula,Campanula patula,0.625,0.625,1,1,no,SPE,Campanula,0,1,0,V,herb
M_BIR,Carex praecox agg.,Carex praecox agg.,0.125,0.125,1,1,no,AGG,Carex,0,1,0,V,grass
M_BIR,Centaurea jacea agg.,Centaurea jacea agg.,15,15,1,1,no,AGG,Centaurea,0,1,0,*,herb
M_BIR,Centaurea scabiosa,Centaurea scabiosa,0.15,0.15,1,1,no,SPE,Centaurea,1,1,0,*,herb
M_BIR,Cerastium holosteoides,Cerastium fontanum agg.,0.525,0.525,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
M_BIR,Cirsium acaulon,Cirsium acaulon,0.5,0.5,1,1,no,SPE,Cirsium,1,1,0,V,herb
M_BIR,Cirsium arvense,Cirsium arvense,0.125,0.125,0,0,no,SPE,Cirsium,0,0,0,*,herb
M_BIR,Dactylis glomerata s. str.,Dactylis glomerata agg.,0.625,0.625,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_BIR,Daucus carota,Daucus carota,12.375,12.375,1,1,no,SPE,Daucus,0,1,0,*,herb
M_BIR,Deschampsia cespitosa s. str.,Deschampsia cespitosa agg.,1.5,1.5,1,1,no,SPE,Deschampsia cespitosa agg.,0,1,0,NA,grass
M_BIR,Dianthus carthusianorum,Dianthus carthusianorum agg.,0.625,0.625,1,1,no,SPE,Dianthus carthusianorum agg.,0,1,0,V,herb
M_BIR,Dianthus deltoides,Dianthus deltoides,0.275,0.275,1,1,no,SPE,Dianthus,0,1,0,V,herb
M_BIR,Elymus repens s. str.,Elymus repens s. str.,17.5,17.5,0,0,no,SPE,Elymus,0,0,0,NA,grass
M_BIR,Equisetum pratense,Equisetum pratense,2.625,2.625,0,0,no,SPE,Equisetum,0,0,0,V,herb
M_BIR,Festuca arundinacea,Festuca arundinacea,2.625,2.625,0,0,no,SPE,Festuca,0,0,0,*,grass
M_BIR,Festuca rupicola,Festuca ovina agg.,1.5,1.5,1,1,no,SPE,Festuca ovina agg.,0,1,0,V,grass
M_BIR,Fragaria viridis,Fragaria viridis,9.375,9.375,1,1,no,SPE,Fragaria,1,1,0,*,herb
M_BIR,Galium mollugo agg.,Galium mollugo agg.,1.5,1.5,0,1,no,AGG,Galium,0,0,0,*,herb
M_BIR,Galium verum s. str.,Galium verum agg.,2.125,2.125,1,1,no,SPE,Galium verum agg.,1,1,0,NA,herb
M_BIR,Geranium pratense,Geranium pratense,0.375,0.375,1,1,no,SPE,Geranium,0,1,0,*,herb
M_BIR,Holcus lanatus,Holcus lanatus,5,5,1,1,no,SPE,Holcus,1,1,0,*,grass
M_BIR,Lathyrus pratensis,Lathyrus pratensis,6,6,1,1,no,SPE,Lathyrus,1,1,0,*,legume
M_BIR,Leucanthemum vulgare s. str.,Leucanthemum vulgare agg.,0.5,0.5,1,1,no,SPE,Leucanthemum vulgare agg.,1,1,0,NA,herb
M_BIR,Pimpinella saxifraga,Pimpinella saxifraga agg.,2.5,2.5,1,1,no,SPE,Pimpinella saxifraga agg.,1,1,0,*,herb
M_BIR,Plantago lanceolata,Plantago lanceolata,1.75,1.75,1,1,no,SPE,Plantago,1,1,0,*,herb
M_BIR,Poa pratensis s. str.,Poa pratensis agg.,12.5,12.5,1,1,no,SPE,Poa pratensis agg.,1,1,0,NA,grass
M_BIR,Polygala vulgaris s. l.,Polygala vulgaris s. l.,0.125,0.125,1,1,no,SPE,Polygala,0,1,0,NA,herb
M_BIR,Potentilla reptans,Potentilla reptans,0.125,0.125,0,0,no,SPE,Potentilla,0,0,0,*,herb
M_BIR,Prunella vulgaris,Prunella vulgaris,0.5,0.5,1,1,no,SPE,Prunella,0,1,0,*,herb
M_BIR,Prunus,Prunus,0.125,0.125,0,0,no,GAT,Rosaceae,0,0,0,NA,wood
M_BIR,Quercus,Quercus,0.125,0.125,0,0,no,GAT,Fagaceae,0,0,0,NA,wood
M_BIR,Ranunculus repens,Ranunculus repens,0.5,0.5,1,1,no,SPE,Ranunculus,1,1,0,*,herb
M_BIR,Rumex acetosa,Rumex acetosa,0.15,0.15,1,1,no,SPE,Rumex,1,1,0,*,herb
M_BIR,Stellaria media s. str.,Stellaria media agg.,0.175,0.175,0,0,no,SPE,Stellaria media agg.,0,0,0,NA,herb
M_BIR,Thymus praecox,Thymus praecox,1,1,1,1,no,SPE,Thymus,0,1,0,*,herb
M_BIR,Trifolium pratense,Trifolium pratense,1.125,1.125,1,1,no,SPE,Trifolium,1,1,0,*,legume
M_BIR,Trifolium repens,Trifolium repens,3.625,3.625,1,1,no,SPE,Trifolium,1,1,0,*,legume
M_BIR,Veronica arvensis,Veronica arvensis,0.5,0.5,1,1,no,SPE,Veronica,0,1,0,*,herb
M_BIR,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1.625,1.625,1,1,no,SPE,Veronica chamaedrys agg.,1,1,0,NA,herb
M_BIR,Vicia hirsuta,Vicia hirsuta,0.125,0.125,0,0,no,SPE,Vicia,0,0,0,*,legume
M_BOD,Alopecurus pratensis,Alopecurus pratensis,10.375,10.375,1,1,no,SPE,Alopecurus,1,1,0,*,grass
M_BOD,Arrhenatherum elatius,Arrhenatherum elatius,33.125,33.125,1,1,no,SPE,Arrhenatherum,1,1,0,*,grass
M_BOD,Capsella bursa-pastoris,Capsella bursa-pastoris,0.125,0.125,0,0,no,SPE,Capsella,0,0,0,*,herb
M_BOD,Cerastium holosteoides,Cerastium fontanum agg.,0.875,0.875,1,1,no,SPE,Cerastium fontanum agg.,1,1,0,*,herb
M_BOD,Cirsium vulgare,Cirsium vulgare,0.125,0.125,0,0,no,SPE,Cirsium,0,0,0,*,herb
M_BOD,Dactylis glomerata s. str.,Dactylis glomerata agg.,2.5,2.5,1,1,no,SPE,Dactylis glomerata agg.,0,1,0,NA,grass
M_BOD,Daucus carota,Daucus carota,1,1,1,1,no,SPE,Daucus,0,1,0,*,herb
M_BOD,Elymus repens s. str.,Elymus repens s. str.,0.5,0.5,0,0,no,SPE,Elymus,0,0,0,NA,grass
M_BOD,Festuca ovina agg.,Festuca ovina agg.,0.5,0.5,1,1,no,AG1,Festuca,0,1,0,*,grass
M_BOD,Galium mollugo agg.,Galium mollugo agg.,0.25,0.25,0,1,no,AGG,Galium,0,0,0,*,herb
M_BOD,Helictotrichon pubescens,Helictotrichon pubescens,1,1,1,1,no,SPE,Helictotrichon,1,1,0,*,grass
M_BOD,Lactuca serriola,Lactuca serriola,0.125,0.125,0,0,no,SPE,Lactuca,0,0,0,*,herb
M_BOD,Lolium perenne,Lolium perenne,0.25,0.25,1,1,no,SPE,Lolium,1,0,0,*,grass
M_BOD,Myosotis ramosissima,Myosotis ramosissima,2.5,2.5,1,1,no,SPE,Myosotis,0,1,0,*,herb
M_BOD,Poa pratensis agg.,Poa pratensis agg.,9.5,9.5,1,1,no,AGG,Poa,1,1,0,*,grass
M_BOD,Potentilla reptans,Potentilla reptans,0.125,0.125,0,0,no,SPE,Potentilla,0,0,0,*,herb
M_BOD,Ranunculus bulbosus,Ranunculus bulbosus,0.875,0.875,1,1,no,SPE,Ranunculus,0,1,0,*,herb
M_BOD,Taraxacum sect. Ruderalia,Taraxacum sect. Ruderalia,0.125,0.125,1,1,no,SEC,Taraxacum,1,1,0,*,herb
M_BOD,Trifolium campestre,Trifolium campestre,0.025,0.025,1,1,no,SPE,Trifolium,0,1,0,*,legume
M_BOD,Valerianella locusta,Valerianella locusta,4.125,4.125,1,1,no,SPE,Valerianella,0,1,0,*,herb
M_BOD,Veronica arvensis,Veronica arvensis,3.625,3.625,1,1,no,SPE,Veronica,0,1,0,*,herb
M_BOD,Veronica chamaedrys s. str.,Veronica chamaedrys agg.,1,1,1,1,no,SPE,Veronica chamaedrys agg.,1,1,0,NA,herb
M_BOD,Vicia hirsuta,Vicia hirsuta,5.25,5.25,0,0,yes,SPE,Vicia,0,0,0,*,legume
