id.plot,name.plant,cf,TaxonRank,IsChildTaxonOf,remarks,cover.adapt.brbl,cover
S_TRN_A3,Plantago lanceolata,no,SPE,Plantago,NA,2a,10
S_TRN_A3,Rhinanthus minor,no,SPE,Rhinanthus,NA,1a,2
S_TRN_A3,Senecio jacobaea,no,SPE,Senecio,NA,+,0.5
S_TRN_A3,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
S_TRN_A3,Trifolium arvense,no,SPE,Trifolium,NA,2b,20
S_TRN_A3,Trifolium pratense,no,SPE,Trifolium,NA,1b,4
S_TRN_A3,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
S_TRN_A3,Vicia grandiflora,no,SPE,Vicia,Herbar,1a,2
S_TRN_A3,Vicia hirsuta,no,SPE,Vicia,NA,1a,2
S_TRN_A3,Viola arvensis,no,SPE,Viola tricolor agg.,NA,+,0.5
S_TRN_A3,Viscaria vulgaris,no,SPE,Viscaria,Herbar,1a,2
S_TRN_A4,Acer pseudoplatanus,no,SPE,Acer,juv.,r,0.1
S_TRN_A4,Alopecurus myosuroides,no,SPE,Alopecurus,NA,2a,10
S_TRN_A4,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1b,4
S_TRN_A4,Cirsium arvense,no,SPE,Cirsium,NA,+,0.5
S_TRN_A4,Daucus carota,no,SPE,Daucus,juv. Pflanzen,r,0.1
S_TRN_A4,Elymus repens s. str.,no,SPE,Elymus,NA,3,37.5
S_TRN_A4,Equisetum arvense,no,SPE,Equisetum,NA,2a,10
S_TRN_A4,Holcus mollis,no,SPE,Holcus,Harbar,2a,10
S_TRN_A4,Hypochaeris radicata,no,SPE,Hypochaeris,NA,r,0.1
S_TRN_A4,Lolium hybridum,no,SPE,Lolium,NA,1a,2
S_TRN_A4,Medicago lupulina,no,SPE,Medicago,NA,1a,2
S_TRN_A4,Myosotis arvensis,no,SPE,Myosotis,NA,+,0.5
S_TRN_A4,Poa annua,no,SPE,Poa annua agg.,NA,r,0.1
S_TRN_A4,Poa trivialis s. l.,no,SPE,Poa,NA,+,0.5
S_TRN_A4,Rhinanthus minor,no,SPE,Rhinanthus,NA,2a,10
S_TRN_A4,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
S_TRN_A4,Trifolium arvense,no,SPE,Trifolium,NA,1b,4
S_TRN_A4,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,1a,2
S_TRN_A4,Trifolium repens,no,SPE,Trifolium,NA,2a,10
S_TRN_A4,Valerianella locusta,no,SPE,Valerianella,NA,+,0.5
S_TRN_A4,Veronica arvensis,no,SPE,Veronica,NA,+,0.5
S_TRN_A4,Vicia grandiflora,no,SPE,Vicia,Herbar,2a,10
S_TRN_A4,Vicia hirsuta,no,SPE,Vicia,NA,1a,2
S_TRN_T,Acer campestre,no,SPE,Acer,juv.,NA,NA
S_TRN_T,Agrimonia eupatoria,no,SPE,Agrimonia,NA,NA,NA
S_TRN_T,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,NA,NA
S_TRN_T,Arabidopsis thaliana,yes,SPE,Arabidopsis,NA,NA,NA
S_TRN_T,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,NA,NA
S_TRN_T,Artemisia vulgaris,no,SPE,Artemisia vulgaris agg.,NA,NA,NA
S_TRN_T,Asparagus officinalis,no,SPE,Asparagus,Fläche war früher Spargelfeld,NA,NA
S_TRN_T,Campanula patula,no,SPE,Campanula,NA,NA,NA
S_TRN_T,Centaurea cyanus,no,SPE,Centaurea,NA,NA,NA
S_TRN_T,Centaurium erythraea s. str.,no,SPE,Centaurium erythraea s. l.,NA,NA,NA
S_TRN_T,Cerastium arvense,no,SPE,Cerastium,NA,NA,NA
S_TRN_T,Cirsium vulgare,no,SPE,Cirsium,NA,NA,NA
S_TRN_T,Crepis capillaris,no,SPE,Crepis,NA,NA,NA
S_TRN_T,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,NA,NA
S_TRN_T,Draba verna agg.,no,AGG,Draba,NA,NA,NA
S_TRN_T,Galium mollugo agg.,no,AGG,Galium,NA,NA,NA
S_TRN_T,Hieracium piloselloides,yes,SPE,Hieracium subg. Pilosella,Herbar (geht nicht besser),NA,NA
S_TRN_T,Holcus lanatus,no,SPE,Holcus,NA,NA,NA
S_TRN_T,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,NA,NA,NA
S_TRN_T,Matricaria chamomilla,no,SPE,Matricaria,NA,NA,NA
S_TRN_T,Medicago falcata s. str.,no,SPE,Medicago sativa agg.,NA,NA,NA
S_TRN_T,Oenothera-biennis-Gruppe,no,AGG,Oenothera,NA,NA,NA
S_TRN_T,Potentilla argentea s. l.,no,SPE,Potentilla,Herbar,NA,NA
S_TRN_T,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,NA,NA
S_TRN_T,Rumex acetosa,no,SPE,Rumex,NA,NA,NA
S_TRN_T,Rumex acetosella s. l.,no,SPE,Rumex,NA,NA,NA
S_TRN_T,Rumex crispus,no,SPE,Rumex,NA,NA,NA
S_TRN_T,Rumex obtusifolius,no,SPE,Rumex,NA,NA,NA
S_TRN_T,Saxifraga granulata,no,SPE,Saxifraga,NA,NA,NA
S_TRN_T,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,NA,NA,NA
S_TRN_T,Securigera varia,no,SPE,Securigera,NA,NA,NA
S_TRN_T,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,NA,NA
S_UKB_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,1b,4
S_UKB_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
S_UKB_A1,Bellis perennis,no,SPE,Bellis,NA,+,0.5
S_UKB_A1,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,r,0.1
S_UKB_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,1a,2
S_UKB_A1,Crepis biennis,no,SPE,Crepis,NA,1a,2
S_UKB_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
S_UKB_A1,Elymus repens s. str.,no,SPE,Elymus,NA,+,0.5
S_UKB_A1,Galium mollugo agg.,no,AGG,Galium,NA,2b,20
S_UKB_A1,Holcus lanatus,no,SPE,Holcus,NA,r,0.1
S_UKB_A1,Hordeum vulgare,no,SPE,Hordeum,NA,1a,2
S_UKB_A1,Lolium hybridum,no,SPE,Lolium,NA,2a,10
S_UKB_A1,Lolium perenne,no,SPE,Lolium,NA,+,0.5
S_UKB_A1,Plantago lanceolata,no,SPE,Plantago,NA,1b,4
S_UKB_A1,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),2a,10
S_UKB_A1,Poa trivialis s. l.,no,SPE,Poa,NA,2a,10
S_UKB_A1,Ranunculus repens,no,SPE,Ranunculus,NA,2a,10
S_UKB_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,2a,10
S_UKB_A1,Trifolium pratense,no,SPE,Trifolium,NA,+,0.5
S_UKB_A1,Trifolium repens,no,SPE,Trifolium,NA,2a,10
S_UKB_A1,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_UKB_A2,Achillea millefolium agg.,no,AGG,Achillea,NA,1b,4
S_UKB_A2,Alopecurus pratensis,no,SPE,Alopecurus,NA,2a,10
S_UKB_A2,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1b,4
S_UKB_A2,Bellis perennis,no,SPE,Bellis,NA,+,0.5
S_UKB_A2,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,1b,4
S_UKB_A2,Capsella bursa-pastoris,no,SPE,Capsella,NA,r,0.1
S_UKB_A2,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,+,0.5
S_UKB_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1b,4
S_UKB_A2,Elymus repens s. str.,no,SPE,Elymus,NA,+,0.5
S_UKB_A2,Galium mollugo agg.,no,AGG,Galium,NA,r,0.1
S_UKB_A2,Hordeum vulgare,no,SPE,Hordeum,NA,1a,2
S_UKB_A2,Lolium hybridum,no,SPE,Lolium,NA,2a,10
S_UKB_A2,Lolium perenne,no,SPE,Lolium,NA,+,0.5
S_UKB_A2,Plantago lanceolata,no,SPE,Plantago,NA,+,0.5
S_UKB_A2,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),2b,20
S_UKB_A2,Poa trivialis s. l.,no,SPE,Poa,NA,2a,10
S_UKB_A2,Trifolium repens,no,SPE,Trifolium,NA,r,0.1
S_UKB_A2,Trisetum flavescens,no,SPE,Trisetum,NA,3,37.5
S_UKB_A2,Veronica arvensis,no,SPE,Veronica,NA,r,0.1
S_UKB_A3,Achillea millefolium agg.,no,AGG,Achillea,NA,1b,4
S_UKB_A3,Alopecurus pratensis,no,SPE,Alopecurus,NA,2b,20
S_UKB_A3,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,r,0.1
S_UKB_A3,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1a,2
S_UKB_A3,Bellis perennis,no,SPE,Bellis,NA,+,0.5
S_UKB_A3,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,+,0.5
S_UKB_A3,Crepis biennis,no,SPE,Crepis,NA,+,0.5
S_UKB_A3,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
S_UKB_A3,Galium mollugo agg.,no,AGG,Galium,NA,1a,2
S_UKB_A3,Holcus lanatus,no,SPE,Holcus,NA,2a,10
S_UKB_A3,Hordeum vulgare,no,SPE,Hordeum,NA,1a,2
S_UKB_A3,Lolium hybridum,no,SPE,Lolium,NA,1b,4
S_UKB_A3,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
S_UKB_A3,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),2a,10
S_UKB_A3,Poa trivialis s. l.,no,SPE,Poa,NA,2a,10
S_UKB_A3,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,r,0.1
S_UKB_A3,Ranunculus repens,no,SPE,Ranunculus,NA,1b,4
S_UKB_A3,Rumex acetosa,no,SPE,Rumex,NA,2a,10
S_UKB_A3,Rumex obtusifolius,no,SPE,Rumex,NA,r,0.1
S_UKB_A3,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1b,4
S_UKB_A3,Trifolium repens,no,SPE,Trifolium,NA,2b,20
S_UKB_A3,Trisetum flavescens,no,SPE,Trisetum,NA,1b,4
S_UKB_A4,Achillea millefolium agg.,no,AGG,Achillea,NA,1b,4
S_UKB_A4,Alopecurus pratensis,no,SPE,Alopecurus,NA,2b,20
S_UKB_A4,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1b,4
S_UKB_A4,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,1b,4
S_UKB_A4,Bellis perennis,no,SPE,Bellis,NA,+,0.5
S_UKB_A4,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,NA,1a,2
S_UKB_A4,Capsella bursa-pastoris,no,SPE,Capsella,NA,1a,2
S_UKB_A4,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,+,0.5
S_UKB_A4,Crepis biennis,no,SPE,Crepis,NA,+,0.5
S_UKB_A4,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
S_UKB_A4,Galium mollugo agg.,no,AGG,Galium,NA,1b,4
S_UKB_A4,Holcus lanatus,no,SPE,Holcus,NA,1a,2
S_UKB_A4,Hordeum vulgare,no,SPE,Hordeum,NA,1b,4
S_UKB_A4,Lolium hybridum,no,SPE,Lolium,NA,1b,4
S_UKB_A4,Plantago lanceolata,no,SPE,Plantago,NA,2a,10
S_UKB_A4,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),2a,10
S_UKB_A4,Poa trivialis s. l.,no,SPE,Poa,NA,1b,4
S_UKB_A4,Rumex acetosa,no,SPE,Rumex,NA,r,0.1
S_UKB_A4,Rumex obtusifolius,no,SPE,Rumex,NA,1a,2
S_UKB_A4,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,+,0.5
S_UKB_A4,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
S_UKB_A4,Trisetum flavescens,no,SPE,Trisetum,NA,2a,10
S_UKB_A4,Veronica arvensis,no,SPE,Veronica,NA,r,0.1
S_UKB_T,Ajuga reptans,no,SPE,Ajuga,NA,NA,NA
S_UKB_T,Geranium pusillum,yes,SPE,Geranium,veg. klein,NA,NA
S_UKB_T,Glechoma hederacea,no,SPE,Glechoma,NA,NA,NA
S_UKB_T,Heracleum sphondylium,no,SPE,Heracleum,NA,NA,NA
S_UKB_T,Lamium purpureum s. str.,no,SPE,Lamium,NA,NA,NA
S_UKB_T,Silene latifolia subsp. alba,no,SSP,Silene latifolia,NA,NA,NA
S_UKB_T,Stellaria media agg.,no,AGG,Stellaria,NA,NA,NA
S_UKB_T,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,NA,NA,NA
S_UKB_T,Veronica serpyllifolia,no,SPE,Veronica,NA,NA,NA
S_VIB_A1,Crepis biennis,no,SPE,Crepis,NA,1a,2
S_VIB_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,2a,10
S_VIB_A1,Lolium hybridum,no,SPE,Lolium,NA,3,37.5
S_VIB_A1,Lolium perenne,no,SPE,Lolium,NA,+,0.5
S_VIB_A1,Poa trivialis s. l.,no,SPE,Poa,NA,3,37.5
S_VIB_A1,Ranunculus repens,no,SPE,Ranunculus,NA,2a,10
S_VIB_A1,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,+,0.5
S_VIB_A1,Trifolium repens,no,SPE,Trifolium,NA,1b,4
S_VIB_A2,Bellis perennis,no,SPE,Bellis,NA,+,0.5
S_VIB_A2,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1b,4
S_VIB_A2,Lolium hybridum,no,SPE,Lolium,NA,3,37.5
S_VIB_A2,Poa trivialis s. l.,no,SPE,Poa,NA,4,62.5
S_VIB_A2,Ranunculus repens,no,SPE,Ranunculus,NA,2b,20
S_VIB_A2,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,1a,2
S_VIB_A2,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
S_VIB_A2,Veronica serpyllifolia,no,SPE,Veronica,NA,+,0.5
S_VIB_A3,Lolium hybridum,no,SPE,Lolium,NA,3,37.5
S_VIB_A3,Poa trivialis s. l.,no,SPE,Poa,NA,4,62.5
S_VIB_A3,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,2a,10
S_VIB_A3,Trifolium repens,no,SPE,Trifolium,NA,+,0.5
S_VIB_A4,Bellis perennis,no,SPE,Bellis,NA,+,0.5
S_VIB_A4,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,+,0.5
S_VIB_A4,Elymus repens s. str.,no,SPE,Elymus,NA,1b,4
S_VIB_A4,Lolium hybridum,no,SPE,Lolium,NA,3,37.5
S_VIB_A4,Poa trivialis s. l.,no,SPE,Poa,NA,4,62.5
S_VIB_A4,Ranunculus repens,no,SPE,Ranunculus,NA,2a,10
S_VIB_A4,Trifolium repens,no,SPE,Trifolium,NA,1a,2
S_VIB_A4,Veronica serpyllifolia,no,SPE,Veronica,NA,1a,2
S_VIB_T,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,NA,NA,NA
S_VIB_T,Alopecurus pratensis,no,SPE,Alopecurus,NA,NA,NA
S_VIB_T,Cirsium arvense,no,SPE,Cirsium,NA,NA,NA
S_VIB_T,Holcus lanatus,no,SPE,Holcus,NA,NA,NA
S_VIB_T,Hypochaeris radicata,no,SPE,Hypochaeris,NA,NA,NA
S_VIB_T,Plantago lanceolata,no,SPE,Plantago,NA,NA,NA
S_VIB_T,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),NA,NA
S_VIB_T,Quercus robur,no,SPE,Quercus,juv.,NA,NA
S_VIB_T,Rumex crispus,no,SPE,Rumex,NA,NA,NA
S_VIB_T,Rumex obtusifolius,no,SPE,Rumex,NA,NA,NA
S_VIB_T,Stellaria media agg.,no,AGG,Stellaria,NA,NA,NA
S_VIB_T,Symphytum officinale agg.,no,AGG,Symphytum,NA,NA,NA
S_VIB_T,Trifolium pratense,no,SPE,Trifolium,NA,NA,NA
S_VIB_T,Veronica filiformis,no,SPE,Veronica,NA,NA,NA
S_VLP_A1,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
S_VLP_A1,Arrhenatherum elatius,no,SPE,Arrhenatherum,NA,r,0.1
S_VLP_A1,Bellis perennis,no,SPE,Bellis,NA,r,0.1
S_VLP_A1,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,NA,r,0.1
S_VLP_A1,Carex acuta,no,SPE,Carex acuta agg.,NA,2a,10
S_VLP_A1,Carex brizoides,no,SPE,Carex,NA,2a,10
S_VLP_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,1a,2
S_VLP_A1,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,NA,r,0.1
S_VLP_A1,Cynosurus cristatus,no,SPE,Cynosurus,NA,3,37.5
S_VLP_A1,Equisetum palustre,no,SPE,Equisetum,NA,r,0.1
S_VLP_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
S_VLP_A1,Festuca rubra agg.,no,AGG,Festuca,NA,+,0.5
S_VLP_A1,Holcus lanatus,no,SPE,Holcus,NA,2b,20
S_VLP_A1,Juncus effusus,no,SPE,Juncus,NA,1a,2
S_VLP_A1,Lathyrus pratensis,no,SPE,Lathyrus,NA,r,0.1
S_VLP_A1,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,+,0.5
S_VLP_A1,Plantago lanceolata,no,SPE,Plantago,NA,1b,4
S_VLP_A1,Poa trivialis s. l.,no,SPE,Poa,NA,1a,2
S_VLP_A1,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,2a,10
S_VLP_A1,Ranunculus repens,no,SPE,Ranunculus,NA,1b,4
S_VLP_A1,Rumex acetosa,no,SPE,Rumex,NA,1a,2
S_VLP_A1,Sanguisorba officinalis,no,SPE,Sanguisorba,NA,2a,10
S_VLP_A1,Trifolium pratense,no,SPE,Trifolium,NA,1a,2
S_VLP_A1,Trifolium repens,no,SPE,Trifolium,NA,1b,4
S_VLP_A2,Agrostis capillaris,no,SPE,Agrostis,NA,+,0.5
S_VLP_A2,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
S_VLP_A2,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
S_VLP_A2,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,NA,r,0.1
S_VLP_A2,Carex acuta,no,SPE,Carex acuta agg.,NA,2a,10
S_VLP_A2,Carex brizoides,no,SPE,Carex,NA,2b,20
S_VLP_A2,Carex hirta,no,SPE,Carex,NA,1b,4
S_VLP_A2,Centaurea jacea agg.,no,AGG,Centaurea,NA,+,0.5
S_VLP_A2,Equisetum palustre,no,SPE,Equisetum,NA,r,0.1
S_VLP_A2,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2b,20
S_VLP_A2,Lathyrus pratensis,no,SPE,Lathyrus,NA,r,0.1
S_VLP_A2,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,+,0.5
S_VLP_A2,Myosotis scorpioides,no,SPE,Myosotis scorpioides agg.,NA,+,0.5
S_VLP_A2,Persicaria amphibia,no,SPE,Persicaria,NA,r,0.1
S_VLP_A2,Phleum pratense agg.,no,AGG,Phleum,NA,+,0.5
S_VLP_A2,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
S_VLP_A2,Poa pratensis agg.,no,AGG,Poa,(Poa pratensis s. str),1a,2
S_VLP_A2,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,+,0.5
S_VLP_A2,Ranunculus repens,no,SPE,Ranunculus,NA,3,37.5
S_VLP_A2,Rhinanthus minor,no,SPE,Rhinanthus,NA,r,0.1
S_VLP_A2,Rumex acetosa,no,SPE,Rumex,NA,r,0.1
S_VLP_A2,Sanguisorba officinalis,no,SPE,Sanguisorba,NA,+,0.5
S_VLP_A2,Symphytum officinale agg.,no,AGG,Symphytum,NA,r,0.1
S_VLP_A2,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,+,0.5
S_VLP_A2,Trifolium hybridum,no,SPE,Trifolium,NA,1a,2
S_VLP_A2,Trifolium pratense,no,SPE,Trifolium,NA,1a,2
S_VLP_A2,Trifolium repens,no,SPE,Trifolium,NA,1a,2
S_VLP_A2,Veronica serpyllifolia,no,SPE,Veronica,NA,r,0.1
S_VLP_A3,Agrostis capillaris,no,SPE,Agrostis,NA,1a,2
S_VLP_A3,Ajuga reptans,no,SPE,Ajuga,NA,r,0.1
S_VLP_A3,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
S_VLP_A3,Bistorta officinalis,no,SPE,Bistorta,NA,r,0.1
S_VLP_A3,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,NA,r,0.1
S_VLP_A3,Carex acuta,no,SPE,Carex acuta agg.,NA,2b,20
S_VLP_A3,Carex brizoides,no,SPE,Carex,NA,2a,10
S_VLP_A3,Carex hirta,no,SPE,Carex,NA,2a,10
S_VLP_A3,Centaurea jacea agg.,no,AGG,Centaurea,NA,1b,4
S_VLP_A3,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,NA,+,0.5
S_VLP_A3,Equisetum palustre,no,SPE,Equisetum,NA,r,0.1
S_VLP_A3,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
S_VLP_A3,Festuca rubra agg.,no,AGG,Festuca,NA,+,0.5
S_VLP_A3,Galium mollugo agg.,no,AGG,Galium,NA,r,0.1
S_VLP_A3,Holcus lanatus,no,SPE,Holcus,NA,1a,2
S_VLP_A3,Lathyrus pratensis,no,SPE,Lathyrus,NA,r,0.1
S_VLP_A3,Lysimachia nummularia,no,SPE,Lysimachia,NA,r,0.1
S_VLP_A3,Myosotis scorpioides,no,SPE,Myosotis scorpioides agg.,NA,r,0.1
S_VLP_A3,Plantago lanceolata,no,SPE,Plantago,NA,1a,2
S_VLP_A3,Poa trivialis s. l.,no,SPE,Poa,NA,r,0.1
S_VLP_A3,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,1a,2
S_VLP_A3,Ranunculus auricomus agg.,no,AGG,Ranunculus,NA,+,0.5
S_VLP_A3,Ranunculus repens,no,SPE,Ranunculus,NA,2a,10
S_VLP_A3,Rumex acetosa,no,SPE,Rumex,NA,+,0.5
S_VLP_A3,Sanguisorba officinalis,no,SPE,Sanguisorba,NA,+,0.5
S_VLP_A3,Silaum silaus,no,SPE,Silaum,NA,r,0.1
S_VLP_A3,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,NA,r,0.1
S_VLP_A3,Trifolium dubium,no,SPE,Trifolium dubium agg.,NA,r,0.1
S_VLP_A3,Trifolium hybridum,no,SPE,Trifolium,NA,+,0.5
S_VLP_A3,Trifolium pratense,no,SPE,Trifolium,NA,1b,4
S_VLP_A3,Trifolium repens,no,SPE,Trifolium,NA,1a,2
S_VLP_A3,Veronica serpyllifolia,no,SPE,Veronica,NA,r,0.1
S_VLP_A4,Agrostis capillaris,no,SPE,Agrostis,NA,r,0.1
S_VLP_A4,Alopecurus pratensis,no,SPE,Alopecurus,NA,1a,2
S_VLP_A4,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1b,4
S_VLP_A4,Bellis perennis,no,SPE,Bellis,NA,r,0.1
S_VLP_A4,Bistorta officinalis,no,SPE,Bistorta,NA,+,0.5
S_VLP_A4,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,NA,r,0.1
S_VLP_A4,Carex acuta,no,SPE,Carex acuta agg.,NA,1b,4
S_VLP_A4,Carex brizoides,no,SPE,Carex,NA,2a,10
S_VLP_A4,Carex disticha,no,SPE,Carex,NA,+,0.5
S_VLP_A4,Carex vesicaria,no,SPE,Carex,NA,2a,10
S_VLP_A4,Centaurea jacea agg.,no,AGG,Centaurea,NA,r,0.1
S_VLP_A4,Cynosurus cristatus,no,SPE,Cynosurus,NA,r,0.1
S_VLP_A4,Equisetum palustre,no,SPE,Equisetum,NA,r,0.1
S_VLP_A4,Festuca arundinacea,no,SPE,Festuca,NA,+,0.5
S_VLP_A4,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,1a,2
S_VLP_A4,Festuca rubra agg.,no,AGG,Festuca,NA,r,0.1
S_VLP_A4,Filipendula ulmaria,no,SPE,Filipendula,NA,1a,2
S_VLP_A4,Holcus lanatus,no,SPE,Holcus,NA,1a,2
S_VLP_A4,Juncus effusus,no,SPE,Juncus,NA,2a,10
S_VLP_A4,Lathyrus pratensis,no,SPE,Lathyrus,NA,r,0.1
S_VLP_A4,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),NA,+,0.5
S_VLP_A4,Phleum pratense agg.,no,AGG,Phleum,NA,+,0.5
S_VLP_A4,Plantago lanceolata,no,SPE,Plantago,NA,+,0.5
S_VLP_A4,Poa trivialis s. l.,no,SPE,Poa,NA,1b,4
S_VLP_A4,Ranunculus acris,no,SPE,Ranunculus acris agg.,NA,2a,10
S_VLP_A4,Ranunculus repens,no,SPE,Ranunculus,NA,2a,10
S_VLP_A4,Sanguisorba officinalis,no,SPE,Sanguisorba,NA,1a,2
S_VLP_A4,Scirpus sylvaticus,no,SPE,Scirpus,NA,+,0.5
S_VLP_A4,Senecio aquaticus s. str.,no,SPE,Senecio aquaticus agg.,NA,r,0.1
S_VLP_A4,Trifolium hybridum,no,SPE,Trifolium,NA,r,0.1
S_VLP_A4,Trifolium pratense,no,SPE,Trifolium,NA,1b,4
S_VLP_A4,Trifolium repens,no,SPE,Trifolium,NA,1a,2
S_VLP_T,Achillea millefolium agg.,no,AGG,Achillea,NA,NA,NA
S_VLP_T,Caltha palustris,no,SPE,Caltha,NA,NA,NA
S_VLP_T,Eleocharis palustris agg.,no,AGG,Eleocharis,(palustris oder vulgaris - kaum unterscheidbar; nicht uniglumis oä),NA,NA
S_VLP_T,Prunella vulgaris,no,SPE,Prunella,NA,NA,NA
S_VLP_T,Rumex crispus,no,SPE,Rumex,NA,NA,NA
S_VLP_T,Vicia cracca,no,SPE,Vicia cracca agg.,NA,NA,NA
S_VLR_A1,Achillea millefolium agg.,no,AGG,Achillea,NA,r,0.1
S_VLR_A1,Ajuga reptans,no,SPE,Ajuga,NA,2a,10
S_VLR_A1,Alopecurus pratensis,no,SPE,Alopecurus,NA,2a,10
S_VLR_A1,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,NA,1a,2
S_VLR_A1,Carex hirta,no,SPE,Carex,NA,1a,2
S_VLR_A1,Centaurea jacea agg.,no,AGG,Centaurea,NA,+,0.5
S_VLR_A1,Cynosurus cristatus,no,SPE,Cynosurus,NA,1a,2
S_VLR_A1,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,NA,1a,2
S_VLR_A1,Equisetum palustre,no,SPE,Equisetum,NA,1a,2
S_VLR_A1,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,NA,2a,10
S_VLR_A1,Galium mollugo agg.,no,AGG,Galium,NA,1b,4
S_VLR_A1,Holcus lanatus,no,SPE,Holcus,NA,2a,10
