id.site,name.plant,cf,TaxonRank,IsChildTaxonOf,cover.mean
N_UET,Cirsium vulgare,no,SPE,Cirsium,0.125
N_UET,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1
N_UET,Geranium molle,no,SPE,Geranium,1.375
N_UET,Holcus lanatus,no,SPE,Holcus,23.125
N_UET,Hypochaeris radicata,no,SPE,Hypochaeris,0.25
N_UET,Leontodon hispidus,no,SPE,Leontodon,0.375
N_UET,Lolium perenne,no,SPE,Lolium,17.5
N_UET,Medicago lupulina,no,SPE,Medicago,0.025
N_UET,Plantago lanceolata,no,SPE,Plantago,0.15
N_UET,Plantago major agg.,no,AGG,Plantago,0.05
N_UET,Poa pratensis agg.,no,AGG,Poa,22.25
N_UET,Poa trivialis s. l.,no,SPE,Poa,1.55
N_UET,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.025
N_UET,Ranunculus repens,no,SPE,Ranunculus,2.625
N_UET,Rumex acetosa,no,SPE,Rumex,1
N_UET,Rumex crispus,no,SPE,Rumex,1
N_UET,Stellaria media agg.,no,AGG,Stellaria,0.1
N_UET,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,28.125
N_UET,Trifolium repens,no,SPE,Trifolium,4
N_UET,Veronica arvensis,no,SPE,Veronica,0.4
N_UET,Veronica serpyllifolia,no,SPE,Veronica,0.025
N_VIE,Agrostis capillaris,no,SPE,Agrostis,24.375
N_VIE,Allium vineale s. l.,no,SPE,Allium,0.05
N_VIE,Alopecurus pratensis,no,SPE,Alopecurus,0.15
N_VIE,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,6.5
N_VIE,Bellis perennis,no,SPE,Bellis,0.025
N_VIE,Carex hirta,no,SPE,Carex,0.125
N_VIE,Carex praecox s. str.,no,SPE,Carex praecox agg.,3.625
N_VIE,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,2.5
N_VIE,Convolvulus arvensis,no,SPE,Convolvulus,0.025
N_VIE,Equisetum arvense,no,SPE,Equisetum,0.07500000000000001
N_VIE,Euphorbia esula s. str.,no,SPE,Euphorbia esula agg.,0.625
N_VIE,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,0.5
N_VIE,Festuca rubra,no,SPE,Festuca rubra agg.,28.125
N_VIE,Galium verum s. str.,no,SPE,Galium verum agg.,23.75
N_VIE,Holcus lanatus,no,SPE,Holcus,0.5
N_VIE,Hypochaeris radicata,no,SPE,Hypochaeris,1.125
N_VIE,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,0.5
N_VIE,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,1.25
N_VIE,Luzula campestris agg.,no,AGG,Luzula,0.125
N_VIE,Ornithogalum umbellatum,no,SPE,Ornithogalum,0.07500000000000001
N_VIE,Plantago lanceolata,no,SPE,Plantago,5.625
N_VIE,Poa angustifolia,no,SPE,Poa pratensis agg.,2.625
N_VIE,Ranunculus auricomus agg.,no,AGG,Ranunculus,0.025
N_VIE,Ranunculus bulbosus,no,SPE,Ranunculus,7
N_VIE,Rumex thyrsiflorus,no,SPE,Rumex,3.05
N_VIE,Saxifraga granulata,no,SPE,Saxifraga,0.05
N_VIE,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.4
N_VIE,Trifolium pratense,no,SPE,Trifolium,0.25
N_VIE,Trifolium repens,no,SPE,Trifolium,2.5
N_VIE,Vicia angustifolia s. l.,no,AGG,Vicia sativa agg.,0.125
N_VIE,Vicia cracca,no,SPE,Vicia cracca agg.,0.125
N_VIE,Vicia hirsuta,no,SPE,Vicia,0.025
N_VIE,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,0.025
N_VOG,Alopecurus pratensis,no,SPE,Alopecurus,3
N_VOG,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,0.125
N_VOG,Carex acutiformis,no,SPE,Carex,0.125
N_VOG,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.025
N_VOG,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,0.125
N_VOG,Elymus repens s. str.,no,SPE,Elymus,7
N_VOG,Epilobium lamyi,no,SPE,Epilobium tetragonum s. l.,0.025
N_VOG,Equisetum palustre,no,SPE,Equisetum,0.125
N_VOG,Fallopia convolvulus,no,SPE,Fallopia,0.025
N_VOG,Festuca arundinacea,no,SPE,Festuca,0.125
N_VOG,Galeopsis tetrahit agg.,no,AGG,Galeopsis,0.05
N_VOG,Galium palustre agg.,no,AGG,Galium,0.25
N_VOG,Glechoma hederacea,no,SPE,Glechoma,1.5
N_VOG,Holcus lanatus,no,SPE,Holcus,81.25
N_VOG,Juncus effusus,no,SPE,Juncus,0.025
N_VOG,Lolium perenne,no,SPE,Lolium,6.5
N_VOG,Phleum pratense agg.,no,AGG,Phleum,0.5
N_VOG,Plantago lanceolata,no,SPE,Plantago,0.5
N_VOG,Poa trivialis s. l.,no,SPE,Poa,1.75
N_VOG,Polygonum aviculare s. l.,no,SPE,Polygonum aviculare agg.,0.025
N_VOG,Potentilla anserina,no,SPE,Potentilla,1
N_VOG,Rumex crispus,no,SPE,Rumex,0.125
N_VOG,Rumex obtusifolius,no,SPE,Rumex,2.5
N_VOG,Urtica dioica s. l.,no,AGG,Urtica,1
N_WAL,Agrostis stolonifera agg.,no,AGG,Agrostis,3.125
N_WAL,Ajuga reptans,no,SPE,Ajuga,0.125
N_WAL,Alopecurus pratensis,no,SPE,Alopecurus,19.375
N_WAL,Angelica sylvestris,no,SPE,Angelica,0.125
N_WAL,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,0.375
N_WAL,Anthriscus sylvestris,no,SPE,Anthriscus sylvestris agg.,0.025
N_WAL,Arrhenatherum elatius,no,SPE,Arrhenatherum,5
N_WAL,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,0.025
N_WAL,Carex acutiformis,no,SPE,Carex,15.375
N_WAL,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.025
N_WAL,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,4
N_WAL,Draba verna s. str.,no,SPE,Draba verna agg.,0.025
N_WAL,Elymus repens s. str.,no,SPE,Elymus,1.125
N_WAL,Epilobium palustre,yes,SPE,Epilobium,0.125
N_WAL,Equisetum arvense,no,SPE,Equisetum,0.025
N_WAL,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,0.375
N_WAL,Festuca rubra,no,SPE,Festuca rubra agg.,0.5
N_WAL,Filipendula ulmaria,no,SPE,Filipendula,8.5
N_WAL,Galium aparine,no,SPE,Galium aparine agg.,0.2
N_WAL,Hieracium aurantiacum,no,SPE,Hieracium subg. Pilosella,0.025
N_WAL,Holcus lanatus,no,SPE,Holcus,17.375
N_WAL,Juncus conglomeratus,no,SPE,Juncus,0.125
N_WAL,Lathyrus pratensis,no,SPE,Lathyrus,0.15
N_WAL,Lolium perenne,no,SPE,Lolium,1.625
N_WAL,Lotus pedunculatus,no,SPE,Lotus,0.125
N_WAL,Luzula campestris agg.,no,AGG,Luzula,0.125
N_WAL,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.125
N_WAL,Matricaria chamomilla,no,SPE,Matricaria,0.025
N_WAL,Myosotis ramosissima,yes,SPE,Myosotis,0.025
N_WAL,Phalaris arundinacea,no,SPE,Phalaris,0.65
N_WAL,Phleum pratense agg.,no,AGG,Phleum,1.25
N_WAL,Plantago lanceolata,no,SPE,Plantago,1.75
N_WAL,Poa trivialis s. l.,no,SPE,Poa,3.75
N_WAL,Prunus,no,GAT,Rosaceae,0.025
N_WAL,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.25
N_WAL,Ranunculus repens,no,SPE,Ranunculus,3.125
N_WAL,Rumex acetosa,no,SPE,Rumex,4.125
N_WAL,Rumex crispus,no,SPE,Rumex,1.5
N_WAL,Stellaria palustris,no,SPE,Stellaria,0.025
N_WAL,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.5
N_WAL,Thalictrum flavum,no,SPE,Thalictrum,7
N_WAL,Urtica dioica s. l.,no,AGG,Urtica,1
N_WAL,Veronica arvensis,no,SPE,Veronica,0.025
N_WAL,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,1
N_WAL,Vicia cracca,no,SPE,Vicia cracca agg.,0.4
N_WAL,Vicia hirsuta,no,SPE,Vicia,15.625
N_WAL,Vicia sativa agg.,no,AGG,Vicia,0.025
N_WAL,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,5.025
N_WEN,Achillea millefolium agg.,no,AGG,Achillea,0.175
N_WEN,Alopecurus pratensis,no,SPE,Alopecurus,0.275
N_WEN,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,0.125
N_WEN,Carex leporina,no,SPE,Carex,0.5
N_WEN,Carex muricata agg.,no,AGG,Carex,1
N_WEN,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.15
N_WEN,Festuca rubra,no,SPE,Festuca rubra agg.,75
N_WEN,Galium mollugo agg.,no,AGG,Galium,3.625
N_WEN,Holcus lanatus,no,SPE,Holcus,12
N_WEN,Holcus mollis,no,SPE,Holcus,1
N_WEN,Hypochaeris radicata,no,SPE,Hypochaeris,0.75
N_WEN,Juncus effusus,no,SPE,Juncus,0.125
N_WEN,Lathyrus pratensis,no,SPE,Lathyrus,0.125
N_WEN,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,0.175
N_WEN,Luzula campestris agg.,no,AGG,Luzula,10.5
N_WEN,Luzula multiflora s. str.,no,SPE,Luzula multiflora s. l.,3
N_WEN,Plantago lanceolata,no,SPE,Plantago,1
N_WEN,Poa trivialis s. l.,no,SPE,Poa,0.025
N_WEN,Potentilla reptans,no,SPE,Potentilla,2.5
N_WEN,Prunella vulgaris,no,SPE,Prunella,2.5
N_WEN,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.15
N_WEN,Ranunculus repens,no,SPE,Ranunculus,3.5
N_WEN,Rhinanthus minor,no,SPE,Rhinanthus,0.125
N_WEN,Rumex acetosa,no,SPE,Rumex,1.25
N_WEN,Rumex acetosella s. l.,no,SPE,Rumex,0.75
N_WEN,Stellaria graminea,no,SPE,Stellaria,0.175
N_WEN,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.025
N_WEN,Trifolium repens,no,SPE,Trifolium,0.05
N_WEN,Veronica arvensis,no,SPE,Veronica,0.025
N_WEN,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,0.75
N_WEN,Veronica serpyllifolia,no,SPE,Veronica,0.05
N_WEN,Vicia angustifolia s. l.,no,AGG,Vicia sativa agg.,0.025
N_WEN,Vicia tetrasperma,no,SPE,Vicia tetrasperma agg.,0.025
N_WER,Achillea ptarmica,no,SPE,Achillea ptarmica agg.,0.125
N_WER,Agrostis canina,no,SPE,Agrostis canina agg.,10.5
N_WER,Agrostis capillaris,no,SPE,Agrostis,0.125
N_WER,Agrostis stolonifera agg.,no,AGG,Agrostis,0.125
N_WER,Alopecurus pratensis,no,SPE,Alopecurus,28.75
N_WER,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,0.125
N_WER,Calamagrostis canescens,no,SPE,Calamagrostis canescens agg.,0.125
N_WER,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,1.625
N_WER,Carex acuta,no,SPE,Carex acuta agg.,1.125
N_WER,Carex disticha,no,SPE,Carex,1.5
N_WER,Carex praecox s. str.,no,SPE,Carex praecox agg.,0.025
N_WER,Carex vulpina,no,SPE,Carex vulpina agg.,0.15
N_WER,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.125
N_WER,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,0.125
N_WER,Elymus repens s. str.,no,SPE,Elymus,1.125
N_WER,Festuca ovina agg.,no,AG1,Festuca,0.5
N_WER,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,0.125
N_WER,Festuca rubra,no,SPE,Festuca rubra agg.,1.5
N_WER,Galium palustre agg.,no,AGG,Galium,0.175
N_WER,Holcus lanatus,no,SPE,Holcus,14.875
N_WER,Hypochaeris radicata,no,SPE,Hypochaeris,2.625
N_WER,Iris pseudacorus,no,SPE,Iris,0.525
N_WER,Lathyrus pratensis,no,SPE,Lathyrus,1.5
N_WER,Lychnis flos-cuculi,no,SPE,Lychnis (nom. rej. sub Silene),0.75
N_WER,Lysimachia nummularia,no,SPE,Lysimachia,2.5
N_WER,Lysimachia vulgaris,no,SPE,Lysimachia,0.625
N_WER,Medicago lupulina,no,SPE,Medicago,0.025
N_WER,Phalaris arundinacea,no,SPE,Phalaris,0.125
N_WER,Plantago lanceolata,no,SPE,Plantago,3.625
N_WER,Poa trivialis s. l.,no,SPE,Poa,9
N_WER,Potentilla reptans,no,SPE,Potentilla,10.375
N_WER,Ranunculus auricomus agg.,no,AGG,Ranunculus,0.125
N_WER,Ranunculus flammula s. str.,no,SPE,Ranunculus flammula agg.,0.5
N_WER,Ranunculus repens,no,SPE,Ranunculus,11.5
N_WER,Rumex acetosa,no,SPE,Rumex,2
N_WER,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,3.125
N_WER,Selinum dubium,no,SPE,Selinum,0.625
N_WER,Senecio aquaticus s. str.,no,SPE,Senecio aquaticus agg.,2.625
N_WER,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,3.125
N_WER,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.625
N_WER,Trifolium pratense,no,SPE,Trifolium,2.5
N_WER,Trifolium repens,no,SPE,Trifolium,2.5
N_WER,Veronica serpyllifolia,no,SPE,Veronica,0.125
N_WER,Vicia cracca,no,SPE,Vicia cracca agg.,3.5
N_WER,Viola stagnina,no,SPE,Viola,0.25
N_WIZ,Achillea millefolium agg.,no,AGG,Achillea,1.525
N_WIZ,Agrimonia eupatoria,no,SPE,Agrimonia,6.625
N_WIZ,Agrostis capillaris,no,SPE,Agrostis,5
N_WIZ,Anthriscus sylvestris,no,SPE,Anthriscus sylvestris agg.,1.15
N_WIZ,Aphanes arvensis,no,SPE,Aphanes,0.025
N_WIZ,Arabidopsis thaliana,no,SPE,Arabidopsis,0.05
N_WIZ,Arrhenatherum elatius,no,SPE,Arrhenatherum,15
N_WIZ,Carex muricata agg.,no,AGG,Carex,0.125
N_WIZ,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.3
N_WIZ,Cirsium arvense,no,SPE,Cirsium,0.25
N_WIZ,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,1.25
N_WIZ,Elymus repens s. str.,no,SPE,Elymus,0.125
N_WIZ,Festuca rubra,no,SPE,Festuca rubra agg.,5
N_WIZ,Galium mollugo agg.,no,AGG,Galium,17.875
N_WIZ,Geranium molle,no,SPE,Geranium,0.25
N_WIZ,Holcus lanatus,no,SPE,Holcus,1.05
N_WIZ,Hypochaeris radicata,no,SPE,Hypochaeris,0.125
N_WIZ,Lamium purpureum s. str.,no,SPE,Lamium,0.025
N_WIZ,Luzula campestris agg.,no,AGG,Luzula,0.525
N_WIZ,Myosotis ramosissima,no,SPE,Myosotis,0.3
N_WIZ,Plantago lanceolata,no,SPE,Plantago,4.125
N_WIZ,Poa pratensis agg.,no,AGG,Poa,1.15
N_WIZ,Potentilla argentea s. l.,no,SPE,Potentilla,1
N_WIZ,Rumex crispus,no,SPE,Rumex,0.125
N_WIZ,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,0.025
N_WIZ,Stellaria graminea,no,SPE,Stellaria,0.125
N_WIZ,Tanacetum vulgare,no,SPE,Tanacetum,5.5
N_WIZ,Tragopogon pratensis s. l.,no,AGG,Tragopogon,0.175
N_WIZ,Trifolium arvense,no,SPE,Trifolium,1.25
N_WIZ,Trifolium campestre,no,SPE,Trifolium,0.25
N_WIZ,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.4
N_WIZ,Veronica arvensis,no,SPE,Veronica,1.625
N_WIZ,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,0.625
N_WIZ,Vicia angustifolia s. l.,no,AGG,Vicia sativa agg.,1.15
N_WIZ,Vicia hirsuta,no,SPE,Vicia,0.3
N_ZDF,Achillea millefolium agg.,no,AGG,Achillea,4.125
N_ZDF,Alopecurus pratensis,no,SPE,Alopecurus,21.625
N_ZDF,Arrhenatherum elatius,no,SPE,Arrhenatherum,4
N_ZDF,Centaurea jacea agg.,no,AGG,Centaurea,4.125
N_ZDF,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.025
N_ZDF,Crepis biennis,no,SPE,Crepis,1.125
N_ZDF,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,22.25
N_ZDF,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,1.15
N_ZDF,Festuca rubra,no,SPE,Festuca rubra agg.,0.275
N_ZDF,Galium mollugo agg.,no,AGG,Galium,0.15
N_ZDF,Holcus lanatus,no,SPE,Holcus,15
N_ZDF,Lathyrus palustris,no,SPE,Lathyrus,0.575
N_ZDF,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,0.25
N_ZDF,Lolium perenne,no,SPE,Lolium,0.275
N_ZDF,Medicago lupulina,no,SPE,Medicago,0.025
N_ZDF,Pastinaca sativa,no,SPE,Pastinaca,0.15
N_ZDF,Phleum pratense agg.,no,AGG,Phleum,0.375
N_ZDF,Plantago lanceolata,no,SPE,Plantago,0.275
N_ZDF,Poa pratensis agg.,no,AGG,Poa,1.025
N_ZDF,Poa trivialis s. l.,no,SPE,Poa,0.525
N_ZDF,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.15
N_ZDF,Rumex acetosa,no,SPE,Rumex,1.625
N_ZDF,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,0.05
N_ZDF,Trifolium pratense,no,SPE,Trifolium,5.275
N_ZDF,Veronica arvensis,no,SPE,Veronica,0.05
N_ZDF,Vicia cracca,no,SPE,Vicia cracca agg.,0.55
N_ZDF,Vicia hirsuta,no,SPE,Vicia,0.275
N_ZDF,Vicia sativa agg.,no,AGG,Vicia,0.275
S_ACR,Achillea millefolium agg.,no,AGG,Achillea,1.125
S_ACR,Agrimonia eupatoria,no,SPE,Agrimonia,11
S_ACR,Agrostis stolonifera,no,SPE,Agrostis stolonifera agg.,0.5
S_ACR,Anthyllis vulneraria s. l.,no,SPE,Anthyllis,0.125
S_ACR,Asperula cynanchica,no,SPE,Asperula,0.5
S_ACR,Betonica officinalis,no,SPE,Betonica,0.275
S_ACR,Brachypodium pinnatum,no,SPE,Brachypodium pinnatum agg.,0.75
S_ACR,Briza media,no,SPE,Briza,1.625
S_ACR,Bromus erectus,no,SPE,Bromus,19.375
S_ACR,Carex caryophyllea,no,SPE,Carex,5.625
S_ACR,Carex flacca,no,SPE,Carex,0.5
S_ACR,Centaurea jacea agg.,no,AGG,Centaurea,0.025
S_ACR,Centaurea scabiosa,no,SPE,Centaurea,0.025
S_ACR,Centaurium erythraea s. str.,no,SPE,Centaurium erythraea s. l.,0.15
S_ACR,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.275
S_ACR,Crepis biennis,no,SPE,Crepis,0.625
S_ACR,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,2
S_ACR,Daucus carota,no,SPE,Daucus,1.025
S_ACR,Dianthus carthusianorum,no,SPE,Dianthus carthusianorum agg.,0.65
S_ACR,Erigeron annuus,no,SPE,Erigeron,0.5
S_ACR,Festuca ovina agg.,no,AG1,Festuca,0.125
S_ACR,Festuca rubra agg.,no,AGG,Festuca,3.5
S_ACR,Filipendula vulgaris,no,SPE,Filipendula,0.125
S_ACR,Galium mollugo agg.,no,AGG,Galium,1.625
S_ACR,Galium verum s. str.,no,SPE,Galium verum agg.,6
S_ACR,Helictotrichon pubescens,no,SPE,Helictotrichon,8.5
S_ACR,Hieracium piloselloides,no,SPE,Hieracium subg. Pilosella,0.525
S_ACR,Hypericum perforatum,no,SPE,Hypericum,0.125
S_ACR,Knautia arvensis s. str.,no,SPE,Knautia arvensis agg.,0.5
S_ACR,Koeleria pyramidata,no,SPE,Koeleria pyramidata agg.,1.025
S_ACR,Leontodon hispidus,no,SPE,Leontodon,0.125
S_ACR,Leucanthemum vulgare agg.,no,AGG,Leucanthemum,1.05
S_ACR,Linum catharticum,no,SPE,Linum,0.675
S_ACR,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,1.625
S_ACR,Medicago falcata s. str.,no,SPE,Medicago sativa agg.,1.125
S_ACR,Medicago lupulina,no,SPE,Medicago,1.125
S_ACR,Myosotis arvensis,no,SPE,Myosotis,0.025
S_ACR,Orchis pyramidalis,no,SPE,Orchis,0.025
S_ACR,Origanum vulgare,no,SPE,Origanum,1.15
S_ACR,Peucedanum cervaria,no,SPE,Peucedanum,0.5
S_ACR,Peucedanum oreoselinum,no,SPE,Peucedanum,1
S_ACR,Pimpinella major,no,SPE,Pimpinella,0.05
S_ACR,Pimpinella saxifraga,no,SPE,Pimpinella saxifraga agg.,2.65
S_ACR,Plantago media,no,SPE,Plantago,0.025
S_ACR,Poa pratensis agg.,no,AGG,Poa,3.55
S_ACR,Polygala comosa,no,SPE,Polygala,0.125
S_ACR,Potentilla verna,no,SPE,Potentilla verna agg.,0.125
S_ACR,Primula veris,no,SPE,Primula,0.25
S_ACR,Prunella vulgaris,no,SPE,Prunella,0.025
S_ACR,Ranunculus auricomus agg.,no,AGG,Ranunculus,0.07500000000000001
S_ACR,Ranunculus bulbosus,no,SPE,Ranunculus,0.025
S_ACR,Rhinanthus minor,no,SPE,Rhinanthus,1.5
S_ACR,Salvia pratensis,no,SPE,Salvia,0.025
S_ACR,Sanguisorba minor s. l.,no,SPE,Sanguisorba,0.05
S_ACR,Scabiosa columbaria,no,SPE,Scabiosa columbaria agg.,2.5
S_ACR,Scorzoneroides autumnalis,no,SPE,Scorzoneroides,0.025
S_ACR,Securigera varia,no,SPE,Securigera,4.625
S_ACR,Senecio jacobaea,no,SPE,Senecio,2.55
S_ACR,Silene vulgaris,no,SPE,Silene,0.05
S_ACR,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,2
S_ACR,Tragopogon pratensis s. l.,no,AGG,Tragopogon,0.15
S_ACR,Trifolium campestre,no,SPE,Trifolium,0.05
S_ACR,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.5
S_ACR,Trifolium montanum,no,SPE,Trifolium,0.025
S_ACR,Trifolium pratense,no,SPE,Trifolium,0.525
S_ACR,Trifolium repens,no,SPE,Trifolium,0.5
S_ACR,Trisetum flavescens,no,SPE,Trisetum,0.5
S_ACR,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,0.65
S_ACR,Vicia sativa agg.,no,AGG,Vicia,1.025
S_AFR,Achillea millefolium agg.,no,AGG,Achillea,0.125
S_AFR,Agrostis capillaris,no,SPE,Agrostis,0.5
S_AFR,Ajuga reptans,no,SPE,Ajuga,0.025
S_AFR,Alopecurus pratensis,no,SPE,Alopecurus,12.5
S_AFR,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,1.525
S_AFR,Arrhenatherum elatius,no,SPE,Arrhenatherum,7
S_AFR,Bromus hordeaceus,no,SPE,Bromus hordeaceus agg.,0.025
S_AFR,Carex hirta,no,SPE,Carex,0.125
S_AFR,Centaurea jacea agg.,no,AGG,Centaurea,0.55
S_AFR,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.2
S_AFR,Crepis biennis,no,SPE,Crepis,3
S_AFR,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,9.5
S_AFR,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,2.125
S_AFR,Ficaria verna s. l.,no,AGG,Ficaria,0.05
S_AFR,Galium mollugo agg.,no,AGG,Galium,11.5
S_AFR,Geranium dissectum,no,SPE,Geranium,0.025
S_AFR,Geum urbanum,yes,SPE,Geum,0.025
S_AFR,Holcus lanatus,no,SPE,Holcus,21.875
S_AFR,Hypochaeris radicata,no,SPE,Hypochaeris,1.025
S_AFR,Lathyrus pratensis,no,SPE,Lathyrus,0.775
S_AFR,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,6
S_AFR,Phleum pratense agg.,no,AGG,Phleum,0.15
S_AFR,Plantago lanceolata,no,SPE,Plantago,8
S_AFR,Poa pratensis agg.,no,AGG,Poa,1.5
S_AFR,Poa trivialis s. l.,no,SPE,Poa,12.5
S_AFR,Ranunculus acris,no,SPE,Ranunculus acris agg.,0.125
S_AFR,Ranunculus repens,no,SPE,Ranunculus,0.55
S_AFR,Rumex acetosa,no,SPE,Rumex,0.625
S_AFR,Rumex obtusifolius,no,SPE,Rumex,0.65
S_AFR,Taraxacum sect. Ruderalia,no,SEC,Taraxacum,1.025
S_AFR,Trifolium dubium,no,SPE,Trifolium dubium agg.,0.525
S_AFR,Trifolium pratense,no,SPE,Trifolium,6.125
S_AFR,Trifolium repens,no,SPE,Trifolium,3
S_AFR,Veronica arvensis,no,SPE,Veronica,0.025
S_AFR,Veronica chamaedrys s. str.,no,SPE,Veronica chamaedrys agg.,1.125
S_AFR,Vicia cracca,no,SPE,Vicia cracca agg.,0.55
S_AMP,Achillea millefolium agg.,no,AGG,Achillea,3.75
S_AMP,Ajuga reptans,no,SPE,Ajuga,4.5
S_AMP,Alopecurus pratensis,no,SPE,Alopecurus,0.025
S_AMP,Anthoxanthum odoratum s. str.,no,SPE,Anthoxanthum odoratum agg.,2
S_AMP,Arenaria serpyllifolia s. l.,no,SPE,Arenaria serpyllifolia agg.,0.025
S_AMP,Arrhenatherum elatius,no,SPE,Arrhenatherum,4.5
S_AMP,Bellis perennis,no,SPE,Bellis,0.175
S_AMP,Cardamine pratensis s. l.,no,SPE,Cardamine pratensis agg.,0.025
S_AMP,Carex acutiformis,no,SPE,Carex,8
S_AMP,Carex flava s. str.,no,SPE,Carex flava agg.,0.125
S_AMP,Carex hirta,no,SPE,Carex,1
S_AMP,Carex muricata s. str.,no,SPE,Carex muricata agg.,2.5
S_AMP,Centaurea jacea agg.,no,AGG,Centaurea,0.65
S_AMP,Cerastium holosteoides,no,SPE,Cerastium fontanum agg.,0.2
S_AMP,Colchicum autumnale,no,SPE,Colchicum,2.625
S_AMP,Crataegus monogyna,no,SPE,Crataegus,0.025
S_AMP,Crepis biennis,no,SPE,Crepis,0.4
S_AMP,Cynosurus cristatus,no,SPE,Cynosurus,0.5
S_AMP,Dactylis glomerata s. str.,no,SPE,Dactylis glomerata agg.,6.125
S_AMP,Deschampsia cespitosa s. str.,no,SPE,Deschampsia cespitosa agg.,0.625
S_AMP,Equisetum arvense,no,SPE,Equisetum,0.5
S_AMP,Euonymus europaeus,no,SPE,Euonymus,0.2
S_AMP,Festuca pratensis s. str.,no,SPE,Festuca pratensis s. l.,8.5
S_AMP,Festuca rubra agg.,no,AGG,Festuca,15.375
S_AMP,Galium mollugo agg.,no,AGG,Galium,4.525
S_AMP,Glechoma hederacea,no,SPE,Glechoma,0.025
S_AMP,Helictotrichon pubescens,no,SPE,Helictotrichon,3.5
S_AMP,Heracleum sphondylium,no,SPE,Heracleum,0.15
S_AMP,Holcus lanatus,no,SPE,Holcus,2.125
S_AMP,Hypochaeris radicata,no,SPE,Hypochaeris,0.15
S_AMP,Lathyrus pratensis,no,SPE,Lathyrus,1.175
S_AMP,Lolium perenne,no,SPE,Lolium,0.5
S_AMP,Lotus corniculatus,no,SPE,Lotus corniculatus agg.,6.125
S_AMP,Medicago lupulina,no,SPE,Medicago,0.65
S_AMP,Phleum pratense agg.,no,AGG,Phleum,0.025
S_AMP,Pimpinella major,no,SPE,Pimpinella,2
