id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,esy4,esy16
S_WTH_A2,S_WTH,south,686,Western European broadleaf forests,311.1400146484375,12.961748492931246,48.80605399262865,R,R
S_WTH_A3,S_WTH,south,686,Western European broadleaf forests,311.1400146484375,12.961748492931246,48.80605399262865,R,R
S_WTH_A4,S_WTH,south,686,Western European broadleaf forests,311.1400146484375,12.961748492931246,48.80605399262865,R22,R
M_ALT_A1,M_ALT,centre,654,Central European mixed forests,58.13999938964844,11.748070349715409,51.82958951602433,V38,R
M_ALT_A2,M_ALT,centre,654,Central European mixed forests,58.13999938964844,11.748070349715409,51.82958951602433,R22,R
M_ALT_A3,M_ALT,centre,654,Central European mixed forests,58.13999938964844,11.748070349715409,51.82958951602433,R22,R
M_ALT_A4,M_ALT,centre,654,Central European mixed forests,58.13999938964844,11.748070349715409,51.82958951602433,R,R
M_BAD_A1,M_BAD,centre,654,Central European mixed forests,184.0800018310547,11.592279025724437,51.32216742744491,R1A,R1A
M_BAD_A2,M_BAD,centre,654,Central European mixed forests,184.0800018310547,11.592279025724437,51.32216742744491,R1A,R1A
M_BAD_A3,M_BAD,centre,654,Central European mixed forests,184.0800018310547,11.592279025724437,51.32216742744491,R1A,R1A
M_BAD_A4,M_BAD,centre,654,Central European mixed forests,184.0800018310547,11.592279025724437,51.32216742744491,R1A,R1A
M_BEN_A1,M_BEN,centre,654,Central European mixed forests,131.82000732421875,11.86002023846271,51.48599594404243,V38,R
M_BEN_A2,M_BEN,centre,654,Central European mixed forests,131.82000732421875,11.86002023846271,51.48599594404243,V38,R
M_BEN_A3,M_BEN,centre,654,Central European mixed forests,131.82000732421875,11.86002023846271,51.48599594404243,V38,R
M_BEN_A4,M_BEN,centre,654,Central European mixed forests,131.82000732421875,11.86002023846271,51.48599594404243,R,R
M_BUH_A1,M_BUH,centre,654,Central European mixed forests,104.79000091552734,10.609482554634903,52.008909996444736,R22,R
M_BUH_A2,M_BUH,centre,654,Central European mixed forests,104.79000091552734,10.609482554634903,52.008909996444736,R,R
M_BUH_A3,M_BUH,centre,654,Central European mixed forests,104.79000091552734,10.609482554634903,52.008909996444736,R,R
M_BUH_A4,M_BUH,centre,654,Central European mixed forests,104.79000091552734,10.609482554634903,52.008909996444736,R,R
M_CAL_A1,M_CAL,centre,654,Central European mixed forests,54.959999084472656,11.812782297367113,51.91316940803842,R22,R22
M_CAL_A2,M_CAL,centre,654,Central European mixed forests,54.959999084472656,11.812782297367113,51.91316940803842,R22,R22
M_CAL_A3,M_CAL,centre,654,Central European mixed forests,54.959999084472656,11.812782297367113,51.91316940803842,R22,R22
M_CAL_A4,M_CAL,centre,654,Central European mixed forests,54.959999084472656,11.812782297367113,51.91316940803842,R,R22
M_CBE_A1,M_CBE,centre,654,Central European mixed forests,55.540000915527344,11.816226022263457,51.91392502255315,R,R
M_CBE_A2,M_CBE,centre,654,Central European mixed forests,55.540000915527344,11.816226022263457,51.91392502255315,R,R
M_CBE_A3,M_CBE,centre,654,Central European mixed forests,55.540000915527344,11.816226022263457,51.91392502255315,R,R
M_CBE_A4,M_CBE,centre,654,Central European mixed forests,55.540000915527344,11.816226022263457,51.91392502255315,R,R
M_DOB_A1,M_DOB,centre,654,Central European mixed forests,124.81999969482422,11.763067110752916,51.62001263111633,R,R
M_DOB_A2,M_DOB,centre,654,Central European mixed forests,124.81999969482422,11.763067110752916,51.62001263111633,R1A,R
M_DOB_A3,M_DOB,centre,654,Central European mixed forests,124.81999969482422,11.763067110752916,51.62001263111633,R,R
M_DOB_A4,M_DOB,centre,654,Central European mixed forests,124.81999969482422,11.763067110752916,51.62001263111633,R,R
M_GRO_A1,M_GRO,centre,654,Central European mixed forests,61.650001525878906,11.683901207905137,51.765790641584445,R22,R22
M_GRO_A2,M_GRO,centre,654,Central European mixed forests,61.650001525878906,11.683901207905137,51.765790641584445,R22,R22
M_GRO_A3,M_GRO,centre,654,Central European mixed forests,61.650001525878906,11.683901207905137,51.765790641584445,R,R22
M_GRO_A4,M_GRO,centre,654,Central European mixed forests,61.650001525878906,11.683901207905137,51.765790641584445,R,R22
M_HAI_A1,M_HAI,centre,686,Western European broadleaf forests,302.8399963378906,11.183854289821063,51.50506445866196,R22,R22
M_HAI_A2,M_HAI,centre,686,Western European broadleaf forests,302.8399963378906,11.183854289821063,51.50506445866196,R,R22
M_HAI_A3,M_HAI,centre,686,Western European broadleaf forests,302.8399963378906,11.183854289821063,51.50506445866196,R,R22
M_HAI_A4,M_HAI,centre,686,Western European broadleaf forests,302.8399963378906,11.183854289821063,51.50506445866196,R22,R22
M_HIR_A1,M_HIR,centre,654,Central European mixed forests,207.1199951171875,11.687104287225166,51.198192604432094,R1A,R1A
M_HIR_A2,M_HIR,centre,654,Central European mixed forests,207.1199951171875,11.687104287225166,51.198192604432094,?,R1A
M_HIR_A3,M_HIR,centre,654,Central European mixed forests,207.1199951171875,11.687104287225166,51.198192604432094,R1A,R1A
M_HIR_A4,M_HIR,centre,654,Central European mixed forests,207.1199951171875,11.687104287225166,51.198192604432094,R1A,R1A
M_HLI_A1,M_HLI,centre,686,Western European broadleaf forests,344.57000732421875,11.331029881994905,51.53507321072819,R22,R22
M_HLI_A2,M_HLI,centre,686,Western European broadleaf forests,344.57000732421875,11.331029881994905,51.53507321072819,R22,R22
M_HLI_A3,M_HLI,centre,686,Western European broadleaf forests,344.57000732421875,11.331029881994905,51.53507321072819,R22,R22
M_HLI_A4,M_HLI,centre,686,Western European broadleaf forests,344.57000732421875,11.331029881994905,51.53507321072819,R22,R22
M_HOH_A1,M_HOH,centre,654,Central European mixed forests,61.650001525878906,11.65059087796308,51.85418881587284,V,R
M_HOH_A2,M_HOH,centre,654,Central European mixed forests,61.650001525878906,11.65059087796308,51.85418881587284,R22,R
M_HOH_A3,M_HOH,centre,654,Central European mixed forests,61.650001525878906,11.65059087796308,51.85418881587284,R,R
M_HOH_A4,M_HOH,centre,654,Central European mixed forests,61.650001525878906,11.65059087796308,51.85418881587284,R,R
M_KAL_A1,M_KAL,centre,686,Western European broadleaf forests,274.9100036621094,11.161403598320403,51.49407412889426,R1A,R1A
M_KAL_A2,M_KAL,centre,686,Western European broadleaf forests,274.9100036621094,11.161403598320403,51.49407412889426,R,R1A
M_KAL_A3,M_KAL,centre,686,Western European broadleaf forests,274.9100036621094,11.161403598320403,51.49407412889426,R1A,R1A
M_KAL_A4,M_KAL,centre,686,Western European broadleaf forests,274.9100036621094,11.161403598320403,51.49407412889426,R1A,R1A
M_KIF_A1,M_KIF,centre,654,Central European mixed forests,114.7300033569336,11.756831599428516,51.65465985298374,R1A,R1A
M_KIF_A2,M_KIF,centre,654,Central European mixed forests,114.7300033569336,11.756831599428516,51.65465985298374,R1A,R1A
M_KIF_A3,M_KIF,centre,654,Central European mixed forests,114.7300033569336,11.756831599428516,51.65465985298374,R1A,R1A
M_KIF_A4,M_KIF,centre,654,Central European mixed forests,114.7300033569336,11.756831599428516,51.65465985298374,R1A,R1A
M_KOT_A1,M_KOT,centre,654,Central European mixed forests,72,11.977434950640914,51.761127117577765,R22,R22
M_KOT_A2,M_KOT,centre,654,Central European mixed forests,72,11.977434950640914,51.761127117577765,R22,R22
M_KOT_A3,M_KOT,centre,654,Central European mixed forests,72,11.977434950640914,51.761127117577765,R22,R22
M_KOT_A4,M_KOT,centre,654,Central European mixed forests,72,11.977434950640914,51.761127117577765,R22,R22
M_KUH_A1,M_KUH,centre,654,Central European mixed forests,161.2100067138672,11.832309356308171,51.25517652013326,R1A,R1A
M_KUH_A2,M_KUH,centre,654,Central European mixed forests,161.2100067138672,11.832309356308171,51.25517652013326,R1A,R1A
M_KUH_A3,M_KUH,centre,654,Central European mixed forests,161.2100067138672,11.832309356308171,51.25517652013326,R1A,R1A
M_KUH_A4,M_KUH,centre,654,Central European mixed forests,161.2100067138672,11.832309356308171,51.25517652013326,R1A,R1A
M_NEL_A1,M_NEL,centre,654,Central European mixed forests,96.339996337890625,11.753355120578268,51.66467972793134,R1B,R1B
M_NEL_A2,M_NEL,centre,654,Central European mixed forests,96.339996337890625,11.753355120578268,51.66467972793134,R,R1B
M_NEL_A3,M_NEL,centre,654,Central European mixed forests,96.339996337890625,11.753355120578268,51.66467972793134,R16,R1B
M_NEL_A4,M_NEL,centre,654,Central European mixed forests,96.339996337890625,11.753355120578268,51.66467972793134,R1B,R1B
M_NIS_A1,M_NIS,centre,654,Central European mixed forests,204.77000427246094,11.760499927870892,51.204287933899714,R1A,R1A
M_NIS_A2,M_NIS,centre,654,Central European mixed forests,204.77000427246094,11.760499927870892,51.204287933899714,R1A,R1A
M_NIS_A3,M_NIS,centre,654,Central European mixed forests,204.77000427246094,11.760499927870892,51.204287933899714,R1A,R1A
M_NIS_A4,M_NIS,centre,654,Central European mixed forests,204.77000427246094,11.760499927870892,51.204287933899714,R1A,R1A
M_SKF_A1,M_SKF,centre,654,Central European mixed forests,66.11000061035156,11.574911709105598,52.0287598167216,R22,R22
M_SKF_A2,M_SKF,centre,654,Central European mixed forests,66.11000061035156,11.574911709105598,52.0287598167216,R22,R22
M_SKF_A3,M_SKF,centre,654,Central European mixed forests,66.11000061035156,11.574911709105598,52.0287598167216,R22,R22
M_SKF_A4,M_SKF,centre,654,Central European mixed forests,66.11000061035156,11.574911709105598,52.0287598167216,R1A,R22
M_SSB_A1,M_SSB,centre,654,Central European mixed forests,182.17999267578125,11.721609414793512,51.21551541773879,R1A,R1A
M_SSB_A2,M_SSB,centre,654,Central European mixed forests,182.17999267578125,11.721609414793512,51.21551541773879,R1A,R1A
M_SSB_A3,M_SSB,centre,654,Central European mixed forests,182.17999267578125,11.721609414793512,51.21551541773879,R1A,R1A
M_SSB_A4,M_SSB,centre,654,Central European mixed forests,182.17999267578125,11.721609414793512,51.21551541773879,R16,R1A
M_SUL_A1,M_SUL,centre,654,Central European mixed forests,73.33000183105469,11.561578114215433,52.02835510815414,R,R
M_SUL_A2,M_SUL,centre,654,Central European mixed forests,73.33000183105469,11.561578114215433,52.02835510815414,R,R
M_SUL_A3,M_SUL,centre,654,Central European mixed forests,73.33000183105469,11.561578114215433,52.02835510815414,R,R
M_SUL_A4,M_SUL,centre,654,Central European mixed forests,73.33000183105469,11.561578114215433,52.02835510815414,R,R
M_TAN_A1,M_TAN,centre,654,Central European mixed forests,120.5999984741211,11.756821079982208,51.64052352917288,R1A,R1A
M_TAN_A2,M_TAN,centre,654,Central European mixed forests,120.5999984741211,11.756821079982208,51.64052352917288,R1A,R1A
M_TAN_A3,M_TAN,centre,654,Central European mixed forests,120.5999984741211,11.756821079982208,51.64052352917288,R1A,R1A
M_TAN_A4,M_TAN,centre,654,Central European mixed forests,120.5999984741211,11.756821079982208,51.64052352917288,R1A,R1A
M_TTO_A1,M_TTO,centre,654,Central European mixed forests,205.66000366210938,11.732216914531756,51.184720955190365,R1A,R1A
M_TTO_A2,M_TTO,centre,654,Central European mixed forests,205.66000366210938,11.732216914531756,51.184720955190365,R1A,R1A
M_TTO_A3,M_TTO,centre,654,Central European mixed forests,205.66000366210938,11.732216914531756,51.184720955190365,R1A,R1A
M_TTO_A4,M_TTO,centre,654,Central European mixed forests,205.66000366210938,11.732216914531756,51.184720955190365,R1A,R1A
M_TTP_A1,M_TTP,centre,654,Central European mixed forests,217.33999633789063,11.751711558409554,51.20209678534017,R1A,R1A
M_TTP_A2,M_TTP,centre,654,Central European mixed forests,217.33999633789063,11.751711558409554,51.20209678534017,R1A,R1A
M_TTP_A3,M_TTP,centre,654,Central European mixed forests,217.33999633789063,11.751711558409554,51.20209678534017,R1A,R1A
M_TTP_A4,M_TTP,centre,654,Central European mixed forests,217.33999633789063,11.751711558409554,51.20209678534017,R1A,R1A
M_WDG_A1,M_WDG,centre,654,Central European mixed forests,77.660003662109375,11.48348759690637,52.288921197033496,R22,R22
M_WDG_A2,M_WDG,centre,654,Central European mixed forests,77.660003662109375,11.48348759690637,52.288921197033496,R22,R22
M_WDG_A3,M_WDG,centre,654,Central European mixed forests,77.660003662109375,11.48348759690637,52.288921197033496,R,R22
M_WDG_A4,M_WDG,centre,654,Central European mixed forests,77.660003662109375,11.48348759690637,52.288921197033496,R,R22
M_WEF_A1,M_WEF,centre,654,Central European mixed forests,120.68000030517578,11.172254309331905,52.17879518521782,R,R22
M_WEF_A2,M_WEF,centre,654,Central European mixed forests,120.68000030517578,11.172254309331905,52.17879518521782,Q53,R22
M_WEF_A3,M_WEF,centre,654,Central European mixed forests,120.68000030517578,11.172254309331905,52.17879518521782,R,R22
M_WEF_A4,M_WEF,centre,654,Central European mixed forests,120.68000030517578,11.172254309331905,52.17879518521782,R,R22
M_WLE_A1,M_WLE,centre,654,Central European mixed forests,119.6500015258789,11.207379718219896,52.185794589853806,?,R
M_WLE_A2,M_WLE,centre,654,Central European mixed forests,119.6500015258789,11.207379718219896,52.185794589853806,R,R
M_WLE_A3,M_WLE,centre,654,Central European mixed forests,119.6500015258789,11.207379718219896,52.185794589853806,R,R
M_WLE_A4,M_WLE,centre,654,Central European mixed forests,119.6500015258789,11.207379718219896,52.185794589853806,R,R
M_WIM_A1,M_WIM,centre,686,Western European broadleaf forests,212.10000610351563,11.497548387370916,51.51079172843584,R22,R22
M_WIM_A2,M_WIM,centre,686,Western European broadleaf forests,212.10000610351563,11.497548387370916,51.51079172843584,R22,R22
M_WIM_A3,M_WIM,centre,686,Western European broadleaf forests,212.10000610351563,11.497548387370916,51.51079172843584,R22,R22
M_WIM_A4,M_WIM,centre,686,Western European broadleaf forests,212.10000610351563,11.497548387370916,51.51079172843584,R22,R22
M_WUG_A1,M_WUG,centre,654,Central European mixed forests,51.810001373291016,11.913895369300239,51.85297178777199,R,R
M_WUG_A2,M_WUG,centre,654,Central European mixed forests,51.810001373291016,11.913895369300239,51.85297178777199,R,R
M_WUG_A3,M_WUG,centre,654,Central European mixed forests,51.810001373291016,11.913895369300239,51.85297178777199,R,R
M_WUG_A4,M_WUG,centre,654,Central European mixed forests,51.810001373291016,11.913895369300239,51.85297178777199,R,R
M_WUM_A1,M_WUM,centre,654,Central European mixed forests,52.34000015258789,11.943064534852342,51.836651488559795,R,R
M_WUM_A2,M_WUM,centre,654,Central European mixed forests,52.34000015258789,11.943064534852342,51.836651488559795,R,R
M_WUM_A3,M_WUM,centre,654,Central European mixed forests,52.34000015258789,11.943064534852342,51.836651488559795,R,R
M_WUM_A4,M_WUM,centre,654,Central European mixed forests,52.34000015258789,11.943064534852342,51.836651488559795,R36,R
M_WUP_A1,M_WUP,centre,654,Central European mixed forests,52.2400016784668,11.936494368671434,51.84281826826808,R35,R35
M_WUP_A2,M_WUP,centre,654,Central European mixed forests,52.2400016784668,11.936494368671434,51.84281826826808,R35,R35
M_WUP_A3,M_WUP,centre,654,Central European mixed forests,52.2400016784668,11.936494368671434,51.84281826826808,R,R35
M_WUP_A4,M_WUP,centre,654,Central European mixed forests,52.2400016784668,11.936494368671434,51.84281826826808,V38,R35
M_WUR_A1,M_WUR,centre,654,Central European mixed forests,52.08000183105469,11.954110221233925,51.83463991786981,R,R
M_WUR_A2,M_WUR,centre,654,Central European mixed forests,52.08000183105469,11.954110221233925,51.83463991786981,R35,R
M_WUR_A3,M_WUR,centre,654,Central European mixed forests,52.08000183105469,11.954110221233925,51.83463991786981,R,R
M_WUR_A4,M_WUR,centre,654,Central European mixed forests,52.08000183105469,11.954110221233925,51.83463991786981,Qb,R
M_DOR_A1,M_DOR,centre,654,Central European mixed forests,114.19999694824219,11.81450304798683,51.645085729136675,R22,R22
M_DOR_A2,M_DOR,centre,654,Central European mixed forests,114.19999694824219,11.81450304798683,51.645085729136675,R,R22
M_DOR_A3,M_DOR,centre,654,Central European mixed forests,114.19999694824219,11.81450304798683,51.645085729136675,R22,R22
M_DOR_A4,M_DOR,centre,654,Central European mixed forests,114.19999694824219,11.81450304798683,51.645085729136675,R,R22
M_WUN_A1,M_WUN,centre,654,Central European mixed forests,51.939998626708984,11.910887046197725,51.8540994499112,V15,R
M_WUN_A2,M_WUN,centre,654,Central European mixed forests,51.939998626708984,11.910887046197725,51.8540994499112,V15,R
M_WUN_A3,M_WUN,centre,654,Central European mixed forests,51.939998626708984,11.910887046197725,51.8540994499112,V15,R
M_WUN_A4,M_WUN,centre,654,Central European mixed forests,51.939998626708984,11.910887046197725,51.8540994499112,R22,R
N_AFE_A1,N_AFE,north,664,European Atlantic mixed forests,54.68000030517578,10.603557413047735,52.571458864983235,R22,R22
N_AFE_A2,N_AFE,north,664,European Atlantic mixed forests,54.68000030517578,10.603557413047735,52.571458864983235,R22,R22
N_AFE_A3,N_AFE,north,664,European Atlantic mixed forests,54.68000030517578,10.603557413047735,52.571458864983235,R22,R22
N_AFE_A4,N_AFE,north,664,European Atlantic mixed forests,54.68000030517578,10.603557413047735,52.571458864983235,R22,R22
N_MAU_A1,N_MAU,north,664,European Atlantic mixed forests,41.31999969482422,11.045259583670763,53.09223625122264,R22,R22
N_MAU_A2,N_MAU,north,664,European Atlantic mixed forests,41.31999969482422,11.045259583670763,53.09223625122264,R,R22
N_MAU_A3,N_MAU,north,664,European Atlantic mixed forests,41.31999969482422,11.045259583670763,53.09223625122264,R22,R22
N_MAU_A4,N_MAU,north,664,European Atlantic mixed forests,41.31999969482422,11.045259583670763,53.09223625122264,R22,R22
N_BLE_A1,N_BLE,north,664,European Atlantic mixed forests,8.430000305175781,10.745988210244395,53.33188724019929,R22,R22
N_BLE_A2,N_BLE,north,664,European Atlantic mixed forests,8.430000305175781,10.745988210244395,53.33188724019929,R21,R22
N_BLE_A3,N_BLE,north,664,European Atlantic mixed forests,8.430000305175781,10.745988210244395,53.33188724019929,R22,R22
N_BLE_A4,N_BLE,north,664,European Atlantic mixed forests,8.430000305175781,10.745988210244395,53.33188724019929,R22,R22
N_WAL_A1,N_WAL,north,664,European Atlantic mixed forests,7.599999904632568,10.32606435846871,53.30616173106244,R,R
N_WAL_A2,N_WAL,north,664,European Atlantic mixed forests,7.599999904632568,10.32606435846871,53.30616173106244,R35,R
N_WAL_A3,N_WAL,north,664,European Atlantic mixed forests,7.599999904632568,10.32606435846871,53.30616173106244,R,R
N_WAL_A4,N_WAL,north,664,European Atlantic mixed forests,7.599999904632568,10.32606435846871,53.30616173106244,V15,R
N_JAS_A1,N_JAS,north,664,European Atlantic mixed forests,7.260000228881836,10.768612383842887,53.31423675540102,R21,R22
N_JAS_A2,N_JAS,north,664,European Atlantic mixed forests,7.260000228881836,10.768612383842887,53.31423675540102,R21,R22
N_JAS_A3,N_JAS,north,664,European Atlantic mixed forests,7.260000228881836,10.768612383842887,53.31423675540102,R22,R22
N_JAS_A4,N_JAS,north,664,European Atlantic mixed forests,7.260000228881836,10.768612383842887,53.31423675540102,R22,R22
N_STA_A1,N_STA,north,664,European Atlantic mixed forests,9.430000305175781,10.956230259804506,53.235602993867445,R21,R22
N_STA_A2,N_STA,north,664,European Atlantic mixed forests,9.430000305175781,10.956230259804506,53.235602993867445,R22,R22
N_STA_A3,N_STA,north,664,European Atlantic mixed forests,9.430000305175781,10.956230259804506,53.235602993867445,R22,R22
N_STA_A4,N_STA,north,664,European Atlantic mixed forests,9.430000305175781,10.956230259804506,53.235602993867445,R,R22
N_ELB_A1,N_ELB,north,664,European Atlantic mixed forests,13.5600004196167,11.218728123487988,53.12500768768588,R22,R22
N_ELB_A2,N_ELB,north,664,European Atlantic mixed forests,13.5600004196167,11.218728123487988,53.12500768768588,R22,R22
N_ELB_A3,N_ELB,north,664,European Atlantic mixed forests,13.5600004196167,11.218728123487988,53.12500768768588,R22,R22
N_ELB_A4,N_ELB,north,664,European Atlantic mixed forests,13.5600004196167,11.218728123487988,53.12500768768588,R22,R22
N_DUM_A1,N_DUM,north,664,European Atlantic mixed forests,24.950000762939453,10.96713715458445,52.90104062590076,R,R
N_DUM_A2,N_DUM,north,664,European Atlantic mixed forests,24.950000762939453,10.96713715458445,52.90104062590076,R,R
N_DUM_A3,N_DUM,north,664,European Atlantic mixed forests,24.950000762939453,10.96713715458445,52.90104062590076,R22,R
N_DUM_A4,N_DUM,north,664,European Atlantic mixed forests,24.950000762939453,10.96713715458445,52.90104062590076,R22,R
N_CNI_A1,N_CNI,north,664,European Atlantic mixed forests,10.420000076293945,10.851018256383325,53.249588791112075,R22,R22
N_CNI_A2,N_CNI,north,664,European Atlantic mixed forests,10.420000076293945,10.851018256383325,53.249588791112075,R22,R22
N_CNI_A3,N_CNI,north,664,European Atlantic mixed forests,10.420000076293945,10.851018256383325,53.249588791112075,R22,R22
N_CNI_A4,N_CNI,north,664,European Atlantic mixed forests,10.420000076293945,10.851018256383325,53.249588791112075,R22,R22
N_LUB_A1,N_LUB,north,664,European Atlantic mixed forests,17.3700008392334,11.189904499033005,52.901655932843056,R,R
N_LUB_A2,N_LUB,north,664,European Atlantic mixed forests,17.3700008392334,11.189904499033005,52.901655932843056,R22,R
N_LUB_A3,N_LUB,north,664,European Atlantic mixed forests,17.3700008392334,11.189904499033005,52.901655932843056,R22,R
N_LUB_A4,N_LUB,north,664,European Atlantic mixed forests,17.3700008392334,11.189904499033005,52.901655932843056,R,R
N_CAM_A1,N_CAM,north,664,European Atlantic mixed forests,70.16999816894531,9.825099354252922,53.15047910895481,R21,R
N_CAM_A2,N_CAM,north,664,European Atlantic mixed forests,70.16999816894531,9.825099354252922,53.15047910895481,R21,R
N_CAM_A3,N_CAM,north,664,European Atlantic mixed forests,70.16999816894531,9.825099354252922,53.15047910895481,R21,R
N_CAM_A4,N_CAM,north,664,European Atlantic mixed forests,70.16999816894531,9.825099354252922,53.15047910895481,R,R
N_GUT_A1,N_GUT,north,664,European Atlantic mixed forests,39.790000915527344,10.735090703613086,53.17096800965052,R,R
N_GUT_A2,N_GUT,north,664,European Atlantic mixed forests,39.790000915527344,10.735090703613086,53.17096800965052,R,R
N_GUT_A3,N_GUT,north,664,European Atlantic mixed forests,39.790000915527344,10.735090703613086,53.17096800965052,R,R
N_GUT_A4,N_GUT,north,664,European Atlantic mixed forests,39.790000915527344,10.735090703613086,53.17096800965052,R,R
N_TAS_A1,N_TAS,north,664,European Atlantic mixed forests,55.84000015258789,10.882201703972127,53.140368725462785,R21,R21
N_TAS_A2,N_TAS,north,664,European Atlantic mixed forests,55.84000015258789,10.882201703972127,53.140368725462785,R21,R21
N_TAS_A3,N_TAS,north,664,European Atlantic mixed forests,55.84000015258789,10.882201703972127,53.140368725462785,R21,R21
N_TAS_A4,N_TAS,north,664,European Atlantic mixed forests,55.84000015258789,10.882201703972127,53.140368725462785,R21,R21
N_BEN_A1,N_BEN,north,664,European Atlantic mixed forests,59.18000030517578,10.615798905228646,52.645958310266984,R,R22
N_BEN_A2,N_BEN,north,664,European Atlantic mixed forests,59.18000030517578,10.615798905228646,52.645958310266984,R,R22
N_BEN_A3,N_BEN,north,664,European Atlantic mixed forests,59.18000030517578,10.615798905228646,52.645958310266984,R,R22
N_BEN_A4,N_BEN,north,664,European Atlantic mixed forests,59.18000030517578,10.615798905228646,52.645958310266984,R22,R22
N_MOO_A1,N_MOO,north,664,European Atlantic mixed forests,44.20000076293945,10.657015652141542,53.589114619710166,R22,R22
N_MOO_A2,N_MOO,north,664,European Atlantic mixed forests,44.20000076293945,10.657015652141542,53.589114619710166,R22,R22
N_MOO_A3,N_MOO,north,664,European Atlantic mixed forests,44.20000076293945,10.657015652141542,53.589114619710166,R22,R22
N_MOO_A4,N_MOO,north,664,European Atlantic mixed forests,44.20000076293945,10.657015652141542,53.589114619710166,R22,R22
N_NLG_A1,N_NLG,north,664,European Atlantic mixed forests,12.989999771118164,11.09491762422874,53.07630186048795,R,R35
N_NLG_A2,N_NLG,north,664,European Atlantic mixed forests,12.989999771118164,11.09491762422874,53.07630186048795,Qb,R35
N_NLG_A3,N_NLG,north,664,European Atlantic mixed forests,12.989999771118164,11.09491762422874,53.07630186048795,R35,R35
N_NLG_A4,N_NLG,north,664,European Atlantic mixed forests,12.989999771118164,11.09491762422874,53.07630186048795,R35,R35
N_EIC_A1,N_EIC,north,664,European Atlantic mixed forests,135.88999938964844,9.966582081343665,53.15894546762042,R,R
N_EIC_A2,N_EIC,north,664,European Atlantic mixed forests,135.88999938964844,9.966582081343665,53.15894546762042,R22,R
N_EIC_A3,N_EIC,north,664,European Atlantic mixed forests,135.88999938964844,9.966582081343665,53.15894546762042,R,R
N_EIC_A4,N_EIC,north,664,European Atlantic mixed forests,135.88999938964844,9.966582081343665,53.15894546762042,R,R
N_TAN_A1,N_TAN,north,664,European Atlantic mixed forests,33.97999954223633,10.881579208900876,53.18174904028786,R,R
N_TAN_A2,N_TAN,north,664,European Atlantic mixed forests,33.97999954223633,10.881579208900876,53.18174904028786,R,R
N_TAN_A3,N_TAN,north,664,European Atlantic mixed forests,33.97999954223633,10.881579208900876,53.18174904028786,R35,R
N_TAN_A4,N_TAN,north,664,European Atlantic mixed forests,33.97999954223633,10.881579208900876,53.18174904028786,R,R
N_WIZ_A1,N_WIZ,north,664,European Atlantic mixed forests,12.979999542236328,10.625126807364909,53.45419964289636,R22,R22
N_WIZ_A2,N_WIZ,north,664,European Atlantic mixed forests,12.979999542236328,10.625126807364909,53.45419964289636,R,R22
N_WIZ_A3,N_WIZ,north,664,European Atlantic mixed forests,12.979999542236328,10.625126807364909,53.45419964289636,R,R22
N_WIZ_A4,N_WIZ,north,664,European Atlantic mixed forests,12.979999542236328,10.625126807364909,53.45419964289636,R22,R22
N_PAN_A1,N_PAN,north,647,Baltic mixed forests,16.34000015258789,10.633849141330069,53.66174339773516,R22,R22
N_PAN_A2,N_PAN,north,647,Baltic mixed forests,16.34000015258789,10.633849141330069,53.66174339773516,R,R22
N_PAN_A3,N_PAN,north,647,Baltic mixed forests,16.34000015258789,10.633849141330069,53.66174339773516,R22,R22
N_PAN_A4,N_PAN,north,647,Baltic mixed forests,16.34000015258789,10.633849141330069,53.66174339773516,R22,R22
N_PFE_A1,N_PFE,north,664,European Atlantic mixed forests,11.539999961853027,10.244189378650058,53.30522848132769,R35,R
N_PFE_A2,N_PFE,north,664,European Atlantic mixed forests,11.539999961853027,10.244189378650058,53.30522848132769,R,R
N_PFE_A3,N_PFE,north,664,European Atlantic mixed forests,11.539999961853027,10.244189378650058,53.30522848132769,R,R
N_PFE_A4,N_PFE,north,664,European Atlantic mixed forests,11.539999961853027,10.244189378650058,53.30522848132769,R,R
N_TRI_A1,N_TRI,north,664,European Atlantic mixed forests,11.5,11.093935102860303,53.15897651365195,R,R22
N_TRI_A2,N_TRI,north,664,European Atlantic mixed forests,11.5,11.093935102860303,53.15897651365195,R,R22
N_TRI_A3,N_TRI,north,664,European Atlantic mixed forests,11.5,11.093935102860303,53.15897651365195,R22,R22
N_TRI_A4,N_TRI,north,664,European Atlantic mixed forests,11.5,11.093935102860303,53.15897651365195,R22,R22
N_HOH_A1,N_HOH,north,664,European Atlantic mixed forests,37.560001373291016,11.418390075226897,53.070046927718536,R,R
N_HOH_A2,N_HOH,north,664,European Atlantic mixed forests,37.560001373291016,11.418390075226897,53.070046927718536,V38,R
N_HOH_A3,N_HOH,north,664,European Atlantic mixed forests,37.560001373291016,11.418390075226897,53.070046927718536,R22,R
N_HOH_A4,N_HOH,north,664,European Atlantic mixed forests,37.560001373291016,11.418390075226897,53.070046927718536,R22,R
N_OCH_A1,N_OCH,north,664,European Atlantic mixed forests,29.65999984741211,10.37203966531926,53.27486286981721,R,R
N_OCH_A2,N_OCH,north,664,European Atlantic mixed forests,29.65999984741211,10.37203966531926,53.27486286981721,R1P,R
N_OCH_A3,N_OCH,north,664,European Atlantic mixed forests,29.65999984741211,10.37203966531926,53.27486286981721,R,R
N_OCH_A4,N_OCH,north,664,European Atlantic mixed forests,29.65999984741211,10.37203966531926,53.27486286981721,R,R
