id.plot,id.site,region,eco.id,eco.name,altitude,longitude,latitude,hydrology,site.type,rest.meth,rest.age,land.use.hist,cover.grass,cover.forbs,cover.legumes,site.forb.legu.grass.ratio
S_HGR_A1,S_HGR,south,686,Western European broadleaf forests,429.0599976,12.17203485,48.53001885,fresh,negative,NA,NA,NA,95,5,0,0.153
S_HGR_A2,S_HGR,south,686,Western European broadleaf forests,429.0599976,12.17203485,48.53001885,fresh,negative,NA,NA,NA,85,25,0,0.153
S_HGR_A3,S_HGR,south,686,Western European broadleaf forests,429.0599976,12.17203485,48.53001885,fresh,negative,NA,NA,NA,85,22,0,0.153
S_HGR_A4,S_HGR,south,686,Western European broadleaf forests,429.0599976,12.17203485,48.53001885,fresh,negative,NA,NA,NA,95,3,0.01,0.153
S_HLZ_A1,S_HLZ,south,686,Western European broadleaf forests,417.230011,12.79959234,48.51803671,moist,restored,dih,6,arable land,85,9,1,0.22
S_HLZ_A2,S_HLZ,south,686,Western European broadleaf forests,417.230011,12.79959234,48.51803671,moist,restored,dih,6,arable land,65,14,1,0.22
S_HLZ_A3,S_HLZ,south,686,Western European broadleaf forests,417.230011,12.79959234,48.51803671,moist,restored,dih,6,arable land,70,12,0.2,0.22
S_HLZ_A4,S_HLZ,south,686,Western European broadleaf forests,417.230011,12.79959234,48.51803671,moist,restored,dih,6,arable land,65,25,0.5,0.22
S_HTH_A1,S_HTH,south,686,Western European broadleaf forests,366.9500122,12.35473657,48.61669657,dry,restored,dih,3,arable land,35,30,15,1.185
S_HTH_A2,S_HTH,south,686,Western European broadleaf forests,366.9500122,12.35473657,48.61669657,dry,restored,dih,3,arable land,47,27,11,1.185
S_HTH_A3,S_HTH,south,686,Western European broadleaf forests,366.9500122,12.35473657,48.61669657,dry,restored,dih,3,arable land,38,23,10,1.185
S_HTH_A4,S_HTH,south,686,Western European broadleaf forests,366.9500122,12.35473657,48.61669657,dry,restored,dih,3,arable land,37,40,30,1.185
S_HUB_A1,S_HUB,south,686,Western European broadleaf forests,445.5299988,12.72431246,48.40861092,dry,restored,dih,13,arable land,20,43,37,2.178
S_HUB_A2,S_HUB,south,686,Western European broadleaf forests,445.5299988,12.72431246,48.40861092,dry,restored,dih,13,arable land,28,27,45,2.178
S_HUB_A3,S_HUB,south,686,Western European broadleaf forests,445.5299988,12.72431246,48.40861092,dry,restored,dih,13,arable land,30,32,18,2.178
S_HUB_A4,S_HUB,south,686,Western European broadleaf forests,445.5299988,12.72431246,48.40861092,dry,restored,dih,13,arable land,40,37,18,2.178
S_JAN_A1,S_JAN,south,686,Western European broadleaf forests,470.3299866,12.69901395,48.53915881,fresh,negative,NA,NA,NA,90,0.5,0.1,0.048
S_JAN_A2,S_JAN,south,686,Western European broadleaf forests,470.3299866,12.69901395,48.53915881,fresh,negative,NA,NA,NA,99,2,0.01,0.048
S_JAN_A3,S_JAN,south,686,Western European broadleaf forests,470.3299866,12.69901395,48.53915881,fresh,negative,NA,NA,NA,90,3,12,0.048
S_JAN_A4,S_JAN,south,686,Western European broadleaf forests,470.3299866,12.69901395,48.53915881,fresh,negative,NA,NA,NA,99,0.5,0.01,0.048
S_JAU_A1,S_JAU,south,686,Western European broadleaf forests,459.8200073,12.71231385,48.50161319,fresh,restored,res,3,arable land,25,14,75,4.513
S_JAU_A2,S_JAU,south,686,Western European broadleaf forests,459.8200073,12.71231385,48.50161319,fresh,restored,res,3,arable land,20,10,80,4.513
S_JAU_A3,S_JAU,south,686,Western European broadleaf forests,459.8200073,12.71231385,48.50161319,fresh,restored,res,3,arable land,25,20,65,4.513
S_JAU_A4,S_JAU,south,686,Western European broadleaf forests,459.8200073,12.71231385,48.50161319,fresh,restored,res,3,arable land,10,2,95,4.513
S_JHB_A1,S_JHB,south,686,Western European broadleaf forests,481.1700134,12.47326098,48.47581201,moist,restored,cus,36,arable land,68,18,2,0.38
S_JHB_A2,S_JHB,south,686,Western European broadleaf forests,481.1700134,12.47326098,48.47581201,moist,restored,cus,36,arable land,55,34,1,0.38
S_JHB_A3,S_JHB,south,686,Western European broadleaf forests,481.1700134,12.47326098,48.47581201,moist,restored,cus,36,arable land,65,20,5,0.38
S_JHB_A4,S_JHB,south,686,Western European broadleaf forests,481.1700134,12.47326098,48.47581201,moist,restored,cus,36,arable land,75,16,4,0.38
S_JOS_A1,S_JOS,south,686,Western European broadleaf forests,446.7600098,12.1719055,48.52702364,fresh,restored,res,NA,grassland,45,30,35,1.49
S_JOS_A2,S_JOS,south,686,Western European broadleaf forests,446.7600098,12.1719055,48.52702364,fresh,restored,res,NA,grassland,35,35,30,1.49
S_JOS_A3,S_JOS,south,686,Western European broadleaf forests,446.7600098,12.1719055,48.52702364,fresh,restored,res,NA,grassland,35,25,35,1.49
S_JOS_A4,S_JOS,south,686,Western European broadleaf forests,446.7600098,12.1719055,48.52702364,fresh,restored,res,NA,grassland,40,35,6,1.49
S_KDT_A1,S_KDT,south,686,Western European broadleaf forests,408.4100037,11.88897373,48.77168548,fresh,positive,NA,NA,NA,55,35,10,1.333
S_KDT_A2,S_KDT,south,686,Western European broadleaf forests,408.4100037,11.88897373,48.77168548,fresh,positive,NA,NA,NA,45,45,10,1.333
S_KDT_A3,S_KDT,south,686,Western European broadleaf forests,408.4100037,11.88897373,48.77168548,fresh,positive,NA,NA,NA,40,10,50,1.333
S_KDT_A4,S_KDT,south,686,Western European broadleaf forests,408.4100037,11.88897373,48.77168548,fresh,positive,NA,NA,NA,25,45,15,1.333
S_KRT_A1,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,dry,restored,dih,13,grassland,45,27,23,0.856
S_KRT_A2,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,dry,restored,dih,13,grassland,70,12,0,0.856
S_KRT_A3,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,dry,restored,dih,13,grassland,35,48,2,0.856
S_KRT_A4,S_KRT,south,686,Western European broadleaf forests,437.6799927,11.61319851,48.43912991,dry,restored,dih,13,grassland,45,44,11,0.856
S_LAP_A1,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,fresh,restored,res,NA,grassland,40,43,7,1.452
S_LAP_A2,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,fresh,restored,res,NA,grassland,20,60,0.5,1.452
S_LAP_A3,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,fresh,restored,res,NA,grassland,65,25,0.1,1.452
S_LAP_A4,S_LAP,south,686,Western European broadleaf forests,393.269989,12.09402349,48.54027517,fresh,restored,res,NA,grassland,20,71,4,1.452
S_LPI_A1,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,dry,restored,dih,NA,arable land,27,22,18,1.693
S_LPI_A2,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,dry,restored,dih,NA,arable land,30,44,26,1.693
S_LPI_A3,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,dry,restored,dih,NA,arable land,40,41,24,1.693
S_LPI_A4,S_LPI,south,686,Western European broadleaf forests,329.0100098,12.7908912,48.69968268,dry,restored,dih,NA,arable land,30,22,18,1.693
S_MAS_A1,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,moist,restored,cus,NA,grassland,70,22,3,0.306
S_MAS_A2,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,moist,restored,cus,NA,grassland,80,20,0.01,0.306
S_MAS_A3,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,moist,restored,cus,NA,grassland,85,15,0.2,0.306
S_MAS_A4,S_MAS,south,686,Western European broadleaf forests,456.269989,11.6437404,48.33687532,moist,restored,cus,NA,grassland,60,30,0,0.306
S_MBM_A1,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,moist,restored,dih,15,arable land,23,21,2,0.434
S_MBM_A2,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,moist,restored,dih,15,arable land,50,33,12,0.434
S_MBM_A3,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,moist,restored,dih,15,arable land,75,24,1,0.434
S_MBM_A4,S_MBM,south,686,Western European broadleaf forests,372.0899963,12.30389712,48.62358624,moist,restored,dih,15,arable land,95,12,0.5,0.434
S_MCH_A1,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,fresh,restored,res,NA,grassland,12,46,14,5
S_MCH_A2,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,fresh,restored,res,NA,grassland,10,63,12,5
S_MCH_A3,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,fresh,restored,res,NA,grassland,20,46,24,5
S_MCH_A4,S_MCH,south,686,Western European broadleaf forests,395.6600037,12.07870896,48.53248617,fresh,restored,res,NA,grassland,15,42,38,5
S_MHH_A1,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,dry,positive,NA,NA,NA,50,35,20,0.588
S_MHH_A2,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,dry,positive,NA,NA,NA,60,33,12,0.588
S_MHH_A3,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,dry,positive,NA,NA,NA,75,11,9,0.588
S_MHH_A4,S_MHH,south,686,Western European broadleaf forests,476.8200073,11.60328534,48.26931298,dry,positive,NA,NA,NA,70,23,7,0.588
S_MTK_A1,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,fresh,positive,NA,NA,NA,37,54,13,1.304
S_MTK_A2,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,fresh,positive,NA,NA,NA,37,53,14,1.304
S_MTK_A3,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,fresh,positive,NA,NA,NA,52,31,21,1.304
S_MTK_A4,S_MTK,south,686,Western European broadleaf forests,450.3099976,12.71665297,48.35337998,fresh,positive,NA,NA,NA,55,41,9,1.304
S_NOZ_A1,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,fresh,restored,res,2,arable land,20,45,50,3.96
S_NOZ_A2,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,fresh,restored,res,2,arable land,15,55,5,3.96
S_NOZ_A3,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,fresh,restored,res,2,arable land,25,30,40,3.96
S_NOZ_A4,S_NOZ,south,686,Western European broadleaf forests,467.4899902,11.85303491,48.30648641,fresh,restored,res,2,arable land,15,60,12,3.96
S_OST_A1,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,moist,restored,dih,13,arable land,30,50,5,1.147
S_OST_A2,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,moist,restored,dih,13,arable land,45,43,12,1.147
S_OST_A3,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,moist,restored,dih,13,arable land,50,24,16,1.147
S_OST_A4,S_OST,south,686,Western European broadleaf forests,312.3200073,13.0299326,48.69049221,moist,restored,dih,13,arable land,45,44,1,1.147
S_OSW_A1,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,fresh,restored,dih,11,arable land,40,31,29,0.733
S_OSW_A2,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,fresh,restored,dih,11,arable land,70,15,15,0.733
S_OSW_A3,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,fresh,restored,dih,11,arable land,65,11,14,0.733
S_OSW_A4,S_OSW,south,686,Western European broadleaf forests,447.0899963,12.77263565,48.34503539,fresh,restored,dih,11,arable land,50,31,19,0.733
S_PEI_A1,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,fresh,restored,dih,2,grassland,55,40,0.5,0.637
S_PEI_A2,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,fresh,restored,dih,2,grassland,65,30,0.1,0.637
S_PEI_A3,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,fresh,restored,dih,2,grassland,50,50,0.5,0.637
S_PEI_A4,S_PEI,south,686,Western European broadleaf forests,374.6700134,12.04598848,48.91343401,fresh,restored,dih,2,grassland,75,32,3,0.637
S_PEN_A1,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,moist,negative,NA,NA,NA,80,19,0,0.336
S_PEN_A2,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,moist,negative,NA,NA,NA,80,40,0,0.336
S_PEN_A3,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,moist,negative,NA,NA,NA,60,20,20,0.336
S_PEN_A4,S_PEN,south,686,Western European broadleaf forests,365.8800049,12.08385737,48.91885874,moist,negative,NA,NA,NA,91,5,0.5,0.336
S_POP_A1,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,fresh,restored,res,6,arable land,90,8,7,0.393
S_POP_A2,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,fresh,restored,res,6,arable land,70,19,16,0.393
S_POP_A3,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,fresh,restored,res,6,arable land,80,18,12,0.393
S_POP_A4,S_POP,south,686,Western European broadleaf forests,454.3699951,12.752462,48.34326695,fresh,restored,res,6,arable land,65,16,24,0.393
S_RUP_A1,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,fresh,negative,NA,NA,NA,93,0.01,2,0.008
S_RUP_A2,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,fresh,negative,NA,NA,NA,80,0.01,0.01,0.008
S_RUP_A3,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,fresh,negative,NA,NA,NA,95,0.2,0.05,0.008
S_RUP_A4,S_RUP,south,686,Western European broadleaf forests,392.6499939,12.76338506,48.57072509,fresh,negative,NA,NA,NA,88,0.01,0.5,0.008
S_SBA_A1,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,dry,positive,NA,NA,NA,30,30,20,1.206
S_SBA_A2,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,dry,positive,NA,NA,NA,45,54,1,1.206
S_SBA_A3,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,dry,positive,NA,NA,NA,50,56,4,1.206
S_SBA_A4,S_SBA,south,686,Western European broadleaf forests,347.6199951,12.91630909,48.22090622,dry,positive,NA,NA,NA,55,46,6,1.206
S_SBN_A1,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,dry,restored,dih,15,arable land,25,30,10,1
S_SBN_A2,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,dry,restored,dih,15,arable land,35,30,5,1
S_SBN_A3,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,dry,restored,dih,15,arable land,40,30,5,1
S_SBN_A4,S_SBN,south,686,Western European broadleaf forests,347.3800049,12.91495514,48.2218162,dry,restored,dih,15,arable land,40,25,5,1
S_SHH_A1,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,dry,restored,dih,22,arable land,55,17,28,1.441
S_SHH_A2,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,dry,restored,dih,22,arable land,35,42,28,1.441
S_SHH_A3,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,dry,restored,dih,22,arable land,40,52,8,1.441
S_SHH_A4,S_SHH,south,686,Western European broadleaf forests,377.3399963,11.80223937,48.84317953,dry,restored,dih,22,arable land,40,31,39,1.441
S_SIM_A1,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,fresh,positive,NA,NA,NA,35,61,4,1.108
S_SIM_A2,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,fresh,positive,NA,NA,NA,40,46,9,1.108
S_SIM_A3,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,fresh,positive,NA,NA,NA,40,52,8,1.108
S_SIM_A4,S_SIM,south,686,Western European broadleaf forests,413.9100037,13.00670297,48.27852534,fresh,positive,NA,NA,NA,70,23,2,1.108
S_SNF_A1,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,moist,restored,dih,4,arable land,60,20,5,0.343
S_SNF_A2,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,moist,restored,dih,4,arable land,97,8,0,0.343
S_SNF_A3,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,moist,restored,dih,4,arable land,85,15,0.5,0.343
S_SNF_A4,S_SNF,south,686,Western European broadleaf forests,423.6199951,12.82663992,48.49460355,moist,restored,dih,4,arable land,45,38,12,0.343
S_STB_A1,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,moist,restored,dih,17,arable land,35,30,20,1.131
S_STB_A2,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,moist,restored,dih,17,arable land,40,20,5,1.131
S_STB_A3,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,moist,restored,dih,17,arable land,43,15,28,1.131
S_STB_A4,S_STB,south,686,Western European broadleaf forests,461.6099854,12.90330298,48.34946692,moist,restored,dih,17,arable land,35,43,12,1.131
S_STW_A1,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,moist,positive,NA,NA,NA,65,34,1,0.6
S_STW_A2,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,moist,positive,NA,NA,NA,55,43,2,0.6
S_STW_A3,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,moist,positive,NA,NA,NA,65,22,13,0.6
S_STW_A4,S_STW,south,686,Western European broadleaf forests,310.8900146,12.95283715,48.80354079,moist,positive,NA,NA,NA,65,24,11,0.6
S_TIE_A1,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,fresh,restored,res,6,arable land,40,18,42,1.053
S_TIE_A2,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,fresh,restored,res,6,arable land,60,18,22,1.053
S_TIE_A3,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,fresh,restored,res,6,arable land,55,21,24,1.053
S_TIE_A4,S_TIE,south,686,Western European broadleaf forests,395.0599976,12.09043374,48.51097382,fresh,restored,res,6,arable land,35,34,21,1.053
S_TRN_A1,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,fresh,restored,dih,NA,arable land,40,20,33,1.355
S_TRN_A2,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,fresh,restored,dih,NA,arable land,37,23,20,1.355
S_TRN_A3,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,fresh,restored,dih,NA,arable land,30,35,30,1.355
S_TRN_A4,S_TRN,south,686,Western European broadleaf forests,396.25,11.82695299,48.73620979,fresh,restored,dih,NA,arable land,45,22,23,1.355
S_UKB_A1,S_UKB,south,686,Western European broadleaf forests,445.0400085,11.57301044,48.43279483,fresh,negative,NA,NA,NA,50,43,12,0.458
S_UKB_A2,S_UKB,south,686,Western European broadleaf forests,445.0400085,11.57301044,48.43279483,fresh,negative,NA,NA,NA,94,5,0.1,0.458
S_UKB_A3,S_UKB,south,686,Western European broadleaf forests,445.0400085,11.57301044,48.43279483,fresh,negative,NA,NA,NA,55,22,23,0.458
S_UKB_A4,S_UKB,south,686,Western European broadleaf forests,445.0400085,11.57301044,48.43279483,fresh,negative,NA,NA,NA,75,20,0.5,0.458
S_VIB_A1,S_VIB,south,686,Western European broadleaf forests,437.019989,12.36689193,48.45628545,moist,negative,NA,NA,NA,85,15,3,0.148
S_VIB_A2,S_VIB,south,686,Western European broadleaf forests,437.019989,12.36689193,48.45628545,moist,negative,NA,NA,NA,90,20,0.5,0.148
S_VIB_A3,S_VIB,south,686,Western European broadleaf forests,437.019989,12.36689193,48.45628545,moist,negative,NA,NA,NA,95,7,0.5,0.148
S_VIB_A4,S_VIB,south,686,Western European broadleaf forests,437.019989,12.36689193,48.45628545,moist,negative,NA,NA,NA,95,7,1,0.148
S_VLP_A1,S_VLP,south,686,Western European broadleaf forests,344.0799866,12.90589476,48.63870818,moist,positive,NA,NA,NA,65,35,3,0.521
S_VLP_A2,S_VLP,south,686,Western European broadleaf forests,344.0799866,12.90589476,48.63870818,moist,positive,NA,NA,NA,60,35,5,0.521
S_VLP_A3,S_VLP,south,686,Western European broadleaf forests,344.0799866,12.90589476,48.63870818,moist,positive,NA,NA,NA,70,25,5,0.521
S_VLP_A4,S_VLP,south,686,Western European broadleaf forests,344.0799866,12.90589476,48.63870818,moist,positive,NA,NA,NA,70,25,5,0.521
S_VLR_A1,S_VLR,south,686,Western European broadleaf forests,341.8399963,12.91962329,48.63645504,fresh,restored,cus,23,arable land,45,15,57,0.773
S_VLR_A2,S_VLR,south,686,Western European broadleaf forests,341.8399963,12.91962329,48.63645504,fresh,restored,cus,23,arable land,55,7,26,0.773
S_VLR_A3,S_VLR,south,686,Western European broadleaf forests,341.8399963,12.91962329,48.63645504,fresh,restored,cus,23,arable land,55,12,36,0.773
S_VLR_A4,S_VLR,south,686,Western European broadleaf forests,341.8399963,12.91962329,48.63645504,fresh,restored,cus,23,arable land,70,14,7,0.773
S_WGD_A1,S_WGD,south,686,Western European broadleaf forests,474.0100098,12.43641984,48.56602654,fresh,restored,cus,2,arable land,30,20,0,0.645
S_WGD_A2,S_WGD,south,686,Western European broadleaf forests,474.0100098,12.43641984,48.56602654,fresh,restored,cus,2,arable land,45,26,4,0.645
S_WGD_A3,S_WGD,south,686,Western European broadleaf forests,474.0100098,12.43641984,48.56602654,fresh,restored,cus,2,arable land,40,24,1,0.645
S_WGD_A4,S_WGD,south,686,Western European broadleaf forests,474.0100098,12.43641984,48.56602654,fresh,restored,cus,2,arable land,40,22,3,0.645
S_WLF_A1,S_WLF,south,686,Western European broadleaf forests,487.9299927,11.71529076,48.47763047,fresh,negative,NA,NA,NA,91,1,0.1,0.077
S_WLF_A2,S_WLF,south,686,Western European broadleaf forests,487.9299927,11.71529076,48.47763047,fresh,negative,NA,NA,NA,70,20,6,0.077
S_WLF_A3,S_WLF,south,686,Western European broadleaf forests,487.9299927,11.71529076,48.47763047,fresh,negative,NA,NA,NA,94,0,0,0.077
S_WLF_A4,S_WLF,south,686,Western European broadleaf forests,487.9299927,11.71529076,48.47763047,fresh,negative,NA,NA,NA,98,0,0,0.077
S_WNG_A1,S_WNG,south,686,Western European broadleaf forests,404.8999939,12.37349432,48.65857576,dry,positive,NA,NA,NA,50,43,7,0.815
S_WNG_A2,S_WNG,south,686,Western European broadleaf forests,404.8999939,12.37349432,48.65857576,dry,positive,NA,NA,NA,50,44,3,0.815
S_WNG_A3,S_WNG,south,686,Western European broadleaf forests,404.8999939,12.37349432,48.65857576,dry,positive,NA,NA,NA,50,35,5,0.815
S_WNG_A4,S_WNG,south,686,Western European broadleaf forests,404.8999939,12.37349432,48.65857576,dry,positive,NA,NA,NA,55,26,4,0.815
S_WNK_A1,S_WNK,south,686,Western European broadleaf forests,420.9200134,13.05049386,48.28204403,fresh,restored,dih,11,grassland,25,60,22,1.01
S_WNK_A2,S_WNK,south,686,Western European broadleaf forests,420.9200134,13.05049386,48.28204403,fresh,restored,dih,11,grassland,55,33,12,1.01
S_WNK_A3,S_WNK,south,686,Western European broadleaf forests,420.9200134,13.05049386,48.28204403,fresh,restored,dih,11,grassland,75,19,1,1.01
S_WNK_A4,S_WNK,south,686,Western European broadleaf forests,420.9200134,13.05049386,48.28204403,fresh,restored,dih,11,grassland,45,42,13,1.01
S_WTB_A1,S_WTB,south,686,Western European broadleaf forests,502.1000061,13.0168955,48.32459274,fresh,negative,NA,NA,NA,80,17,10,0.284
S_WTB_A2,S_WTB,south,686,Western European broadleaf forests,502.1000061,13.0168955,48.32459274,fresh,negative,NA,NA,NA,70,18,12,0.284
S_WTB_A3,S_WTB,south,686,Western European broadleaf forests,502.1000061,13.0168955,48.32459274,fresh,negative,NA,NA,NA,85,8,10,0.284
S_WTB_A4,S_WTB,south,686,Western European broadleaf forests,502.1000061,13.0168955,48.32459274,fresh,negative,NA,NA,NA,85,8,8,0.284
S_WTH_A1,S_WTH,south,686,Western European broadleaf forests,311.1400146,12.96174849,48.80605399,moist,restored,dih,NA,grassland,55,45,4,1.235
S_WTH_A2,S_WTH,south,686,Western European broadleaf forests,311.1400146,12.96174849,48.80605399,moist,restored,dih,NA,grassland,30,75,5,1.235
S_WTH_A3,S_WTH,south,686,Western European broadleaf forests,311.1400146,12.96174849,48.80605399,moist,restored,dih,NA,grassland,55,30,1,1.235
S_WTH_A4,S_WTH,south,686,Western European broadleaf forests,311.1400146,12.96174849,48.80605399,moist,restored,dih,NA,grassland,30,20,30,1.235
S_WTZ_A1,S_WTZ,south,686,Western European broadleaf forests,465.9700012,12.87799591,48.35616758,fresh,restored,dih,5,arable land,78,11,17,0.421
S_WTZ_A2,S_WTZ,south,686,Western European broadleaf forests,465.9700012,12.87799591,48.35616758,fresh,restored,dih,5,arable land,78,11,14,0.421
S_WTZ_A3,S_WTZ,south,686,Western European broadleaf forests,465.9700012,12.87799591,48.35616758,fresh,restored,dih,5,arable land,68,18,17,0.421
S_WTZ_A4,S_WTZ,south,686,Western European broadleaf forests,465.9700012,12.87799591,48.35616758,fresh,restored,dih,5,arable land,68,4,31,0.421
